Uniprot_AC	nb_obs
O14683	78
O14684	130
O14686	78
Q96MT8	4
Q8IV08	337
Q9UNE7	453
Q9H0S4	203
Q6FHJ7	2
Q6P6B7	28
Q86SZ2	164
Q00978	47
Q6P6B1	13
Q7Z2T5	375
Q9BYM8	85
Q7L2H7	1198
P50895	622
Q8IY26	49
Q63HM9	89
P35240	398
Q63HM1	22
O95755	40
O95757	8607
Q8WWC4	175
P01824	38
O95759	225
O95758	660
Q6UY14	3
Q9BWH6	206
Q8NHV9	44
Q9BWH2	597
Q8NHV4	161
Q6YP21	643
P23975	11
O60243	6
Q9H788	31
Q8N7C7	8
Q10589	72
Q68DK7	14
Q68DK2	25
P01920	102
O00268	41
O00267	812
O00264	2635
P08865	2152
P33947	119
B4DUZ8	3175
Q7Z3Z4	222
Q9UKR8	94
Q9H2K8	289
Q9NQ55	15
Q9NQ50	63
Q9NV23	97
P56557	10
P56556	283
Q9NV29	2
O95340	1960
O95347	417
Q9UJ98	607
Q13190	427
A0A0U1RQS6	9
Q9H0Q3	156
P10451	7
Q86UA6	22
P60174	10751
Q14157	892
P43234	8
Q8NBI6	24
Q9NQH7	922
Q12982	77
Q12981	313
Q12980	53
Q53G59	9
P38398	31
P29466	76
Q9Y605	38
Q14400	2022
Q9Y606	213
Q8NAN2	4
Q93100	558
Q8N6M3	116
P28482	2207
Q9P232	2
Q68CN4	8011
Q53GS7	166
Q8N6M8	44
P28330	64
P28331	2744
P62829	752
Q96CU9	16
P62820	2964
Q5XPI4	381
P62826	3984
P18615	380
P51858	1258
P0C7I6	78
P51854	9736
P02743	3263
P02741	417
O43913	308
P02747	369
Q9Y6G9	1947
P02745	98
Q9Y6G5	213
Q9BZE1	211
P02748	1135
Q9Y6G1	3
Q9BZE4	220
P01210	40
Q9UKX5	56
Q5HYW2	48
Q9UKX7	291
Q9Y5J9	17
Q96QS3	19
O95969	7
P43490	2300
Q9H1U9	46
Q9Y6E2	274
B7Z5V6	1465
P35626	207
A6NNT2	5
O15194	35
Q9UHD9	570
Q9UHD8	3410
Q9UHD2	669
Q9UHD1	926
Q7Z5G4	105
Q92508	72
Q92506	363
Q92504	181
Q92503	72
Q8N960	67
P08195	2261
P23378	12
Q9Y6A4	612
P17480	213
Q58EX7	170
Q96HC4	1457
Q58EX2	193
Q13214	1246
Q6KCM7	95
Q13216	5
Q13217	796
Q9H239	29
Q9H237	35
Q9H8H0	123
O75182	39
Q13219	114
B1N7B8	343
Q71DI3	2200
Q99685	145
Q99683	270
Q9BWW4	32
P11226	7
Q9H8H3	1631
P63010	4151
Q86X29	104
Q09161	843
Q8N158	207
Q99436	1716
B7UCU6	3404
Q96BR1	102
P04920	30
Q6VVB1	3
Q6UW68	474
Q15746	3537
Q15742	21
Q86X76	1291
Q6ZSJ8	6
O15431	23
O95503	5
O15438	14
O15439	251
Q9NYK6	14
Q9BQE9	23
Q9NYK5	209
Q02410	19
Q99538	471
Q99536	6260
Q9BQE3	44058
Q9BQE4	167
Q9BQE5	212
Q8NB25	15
Q96RS0	14
Q96RS6	811
P40855	280
Q9UJT0	204
Q9UJT2	1091
Q8IUK5	24
Q9NS69	724
P05111	359
Q9NX14	177
Q9ULE6	105
Q16891	3849
Q16890	123
Q9H6L4	4
P13489	3959
Q9H6L2	132
Q9HD34	131
B2RDE8	1238
Q14839	1034
Q9HD33	99
Q8ND83	21
Q8ND82	95
O14745	764
O14744	1766
Q96I24	1121
P22415	9
Q5TKA1	32
