Uniprot_AC	nb_obs
O95343	7
O95340	3672
O95347	2504
Q9UJ98	120
Q6PK81	65
Q13190	856
P10451	862
Q9H0Q0	840
Q86UA1	794
Q96HJ9	182
P43234	105
P43235	559
H0Y8Y2	528
Q49AG3	10
Q12983	36
Q9NZW5	570
Q12981	152
Q8WU20	205
Q53G59	73
Q9Y608	1435
P29466	1929
Q9Y605	172
O60613	616
Q9Y600	331
Q8N6M3	13
P28482	2659
Q07065	3956
Q9P232	3
Q9Y6V7	436
P28332	88
P28330	19
P37108	1987
Q9UKX5	313
P62829	4827
C9IYK9	29
Q96CU9	422
P62820	2608
Q8N9B8	1
Q5XPI4	500
P62826	6942
P18615	1775
P17024	12
P51858	8970
Q4G0I0	7
P02743	693
P02741	111
O43913	395
P02747	572
P02746	1258
O43916	28
Q9Y6G5	722
P02749	5897
P02748	3243
Q8TAB3	3
Q9Y6G3	201
Q8NDN9	27
Q9UKX7	1747
P01215	25
Q18PE1	31
Q9Y5J9	325
Q96QS3	32
A6NCE7	79
O95969	460
P43490	5579
Q9H1U4	78
Q9BZG1	649
Q9H987	58
Q9H981	447
O43934	1
Q9NRV9	3179
Q9NRD1	296
Q9UHD9	2229
Q14571	1938
Q96I25	1967
Q9UHD2	1401
Q9UHD1	1677
Q7Z5G4	101
Q92508	168
Q92506	830
Q92504	144
Q92503	568
Q92502	36
Q9HAR2	12
P23378	562
P17483	3
P17480	2828
Q6UX15	5
Q96I27	40
P0CB43	1328
Q96HC4	6711
Q9Y6A5	947
Q8WU58	19
Q58EX2	12
Q13214	90
Q6KCM7	183
Q13216	45
Q13217	2249
P78318	1101
O75185	10
Q13219	140
Q13017	1733
Q99685	1604
Q99684	4
Q12931	5658
Q9BWW8	5
P14618	39821
Q9BWW4	298
P11226	176
Q9H568	207
Q99689	75
Q8N6S4	11
P63010	8305
E9PRE2	1989
Q2NKQ1	2
Q8N157	21
Q8WXW3	453
O75385	505
Q8N158	1
Q13449	21
Q6UW63	556
Q8WUZ0	450
Q96BR6	77
Q96BR5	698
Q15744	6
Q6UW68	199
Q15746	5821
Q96BR9	65
Q15742	841
Q15743	35
Q86X76	1702
Q6ZSJ8	250
P23769	190
Q96JP0	19
O95503	97
O15438	139
O15439	197
Q9NYK6	11
Q9BQE9	220
Q9NYK5	1372
E9PF99	613
Q9NYK1	28
Q99536	5678
Q5TGL8	64
Q9BQE4	213
Q9Y4G8	731
P11086	429
Q96RS0	329
P41091	3710
Q96RS6	2173
C9JSV9	45
Q9UJT9	5
Q9UJT1	6
Q9UJT0	25
I3L456	435
Q8IUK5	42
Q8IUK8	10
Q9Y5C1	9
Q9NS69	1159
Q9NS68	19
B0YJC4	35938
Q9NX18	216
H0YF27	214
Q9NX14	296
P16190	2717
Q16891	5889
Q16890	1518
P12755	48
P12757	18
Q9H6L4	87
Q9H6L5	40
Q9H6L2	6
Q5HYC2	1
Q9HD34	224
C9J8T0	1215
Q9HD33	595
Q9HC44	211
Q8ND83	12
Q8ND82	366
O14745	6229
O14744	2588
H0YA98	352
Q8N5Y2	189
P22415	308
Q5TKA1	211
Q9NZK5	438
Q8N5Y8	42
P22413	1187
P15259	3906
Q8NBZ0	146
Q96L73	201
P50402	1379
P55160	1399
Q9P2D6	2
Q96IK5	1
A6NEL2	114
Q9P2D7	10
A1A5D9	374
P10599	8264
Q9P1W8	72
Q9H6H4	161
Q5SNT2	111
Q8NCH0	124
Q9BR61	510
O75461	9
Q96PE7	766
P52803	45
Q5JTH9	2083
Q9ULF5	138
P55290	260
Q96C01	702
Q96C00	75
Q96C03	1
Q9P2P6	147
Q9P2P5	202
B7ZAV2	696
Q9NZB8	112
Q9P2P1	5
Q13952	541
Q9H7J1	40
H0Y6A0	1211
Q13951	1010
Q6P5R6	319
H0Y4P6	1040
O60830	143
