Uniprot_AC	nb_obs
P04745	3266
Q9UI12	6
P52823	4
P24666	1
P50990	1
Q6UWR7	29
Q8TEX9	1
O94813	5
Q14651	10
Q96HC4	2
Q8IWY4	5
Q9UEF7	1
O43681	1
P49327	53
Q99447	1
Q8N6Q3	26
Q68CJ9	1
Q86WC6	1
P22792	342
Q16864	1
O75340	84
Q5VTB9	1
P14618	287
O75347	2
H7BYC3	63
Q05655	3
P25685	2
A6NL88	1
Q14019	75
Q99436	1
Q15746	3
P40925	102
P40926	23
Q9NY65	267
Q6ZSJ9	1
O95502	4
O15439	1
Q13361	3
Q9ULZ3	2
Q96FJ2	5
Q86YS6	32
Q99538	19
P80723	15
Q99536	12
Q9BQE3	421
O60234	2
O60235	5
P80297	21
P11717	24
Q9Y2J2	3
Q6ISS4	32
Q8IUK5	3
Q96FX8	2
Q9Y5C1	2
Q16653	3
Q16651	220
Q9NS68	1
Q9H6B4	13
P13489	51
Q9BX67	6
P22891	322
P22897	4
P25325	59
O14745	54
Q13591	5
P01859	2924
P13804	5
P16442	1
P16444	521
P22413	1
Q6ZVM7	1
A1A5D9	1
P30740	80
O60494	1796
P10599	53
P31151	50
P31153	1
Q3SXY8	3
P30711	6
O00217	1
O00182	27
P29218	2
Q96IY4	43
O00187	880
P55291	62
P55290	301
Q6PHR2	10
P13716	12
P06309	324
P14927	1
P14923	92
P62942	1
P29034	4
O00322	4
Q9BVK6	2
P31025	38
P01619	67
O95197	2
P07451	1
Q9UL46	9
Q9P2B2	5
P16615	2
Q9Y639	2
P48594	187
P04211	8
Q969Z4	29
Q9P0J0	3
P29323	29
P39059	536
P62834	114
P25815	13
Q04446	3
Q9UL25	30
P04196	79
P02647	592
Q9H756	10
Q04941	1
P01596	137
P01595	19
P01594	294
P01593	266
P01591	62
P09237	12
P04350	179
Q969H8	21
P61026	160
P01023	581
O00526	9
P07738	3
P17900	258
P53990	353
P53992	1
P61020	61
Q9P1F3	9
Q6UXB4	9
Q6UXB3	2
P78371	9
Q9HBB8	86
P08727	529
Q6UXB8	267
Q13790	4
Q8IX04	29
Q9UKY0	1
O95971	2
Q99832	2
Q99835	2
P43489	1
O60716	4
P43487	1
Q01546	251
P78552	1
Q8N307	16
P16870	108
P01112	25
P01111	27
P06326	83
P07737	88
P43005	1
P68366	336
Q13113	6
P68363	437
Q9Y6C9	2
Q15828	239
O43240	1
P08473	446
O43242	2
P52758	57
P35527	948
P61970	171
P42685	17
P18136	800
P08185	148
P61978	16
P08183	214
P04179	4
P28066	4
Q96SA4	2
Q96HR9	4
P28067	1
Q14247	11
P54753	14
Q96HD9	21
O94826	2
Q9UGB7	1
Q96HD1	2
P06858	5
Q13201	3
Q13200	1
P07858	219
O43692	2
P11233	26
P63000	100
O75351	198
P11234	43
Q5T750	1
Q15758	1
P00966	283
Q695T7	7
P53634	175
P05546	21
Q16795	3
Q16401	1
Q7Z7D3	2
Q9UHI5	1
P25786	7
P25787	17
P25788	5
P25789	7
Q96PL5	1
Q06520	2
P12273	140
P61626	121
P02649	472
P01040	36
P61158	25
O43760	1
Q8IZF2	9
O94772	12
Q12792	7
Q14103	3
P48061	27
Q9HCE6	15
P67936	13
O15511	1
P58062	2
P11413	2
P13688	10
Q9BUT1	85
F8W7I2	2119
P11142	346
Q9NU53	8
Q96NY7	9
Q9NQX5	3
Q96EK6	2
P51580	8
Q03154	313
P80188	90
P50502	12
P80404	10
Q03403	151
Q9NZH0	36
P30492	16
P19957	13
O14773	548
P61088	14
Q8WWA0	30
Q8WWA1	2
P16278	475
P62266	2
P62269	5
Q07092	1
P31639	6
P56134	5
P31146	1
Q9NZV1	6
Q96IX5	1
O00204	3
P01903	21
Q9H2M3	73
P01763	86
Q6UX06	396
P08887	1
Q9HB40	55
Q15223	3
O00194	32
O15054	140
P01767	83
P07195	531
Q71U36	292
P05109	189
O00337	2
P30038	7
P30039	51
P05106	1
Q9Y625	2
Q9Y624	41
O95168	1
Q16627	1
O95164	1
P15313	21
Q9P0K1	1
Q96EY5	38
P13639	100
P52907	11
P62847	2
Q01628	13
P78417	31
P04180	76
P02655	1
P02654	6
P02656	12
P20142	9
P15880	8
P09228	9
Q9BXS9	1
Q9UM47	1
Q9H1E1	1
Q24JP5	10
P28799	219
Q96S37	1
P55809	1
P17643	2
O00533	82
P00505	2
O15162	28
Q53RD9	22
P01699	69
Q99829	1
O75503	16
P22314	49
Q9GZM5	2
Q9GZM7	7
P27797	32
Q9H3G5	83
P35606	16
P08263	68
P05362	43
P62993	6
P24043	1
Q8NFU3	2
P35030	17
P06310	232
P06311	40
Q92743	1
P06313	431
P39060	183
Q9P1Z9	64
Q92747	15
P06319	13
Q13162	16
P00403	13
Q86TY3	2
P01308	1
Q8WVQ1	25
Q05707	42
P22223	9
P52566	4
Q9HAT2	117
P57088	1
P61981	125
Q6P1N0	10
Q9UIV8	18
Q8TCT8	3
O75695	5
Q14254	9
Q9UGT4	138
P19438	3
O94832	27
Q96HE7	44
Q02383	79
P46531	1
Q8NES3	3
P08311	13
Q96JY6	1
Q04721	3
P49184	2
P49189	25
P10912	3
O43598	8
P07996	160
P07998	1099
P40121	49
P21810	73
Q8TDQ0	87
P41181	11
A8MVZ9	17
P33176	6
P41439	2
O43570	11
P15090	8
P63104	293
Q13308	1
Q9ULX7	2
P07204	86
P31997	65
Q4U2R8	1
O60218	19
Q9ULV1	13
Q9ULV0	2
O94760	51
O00186	2
P61160	17
P61163	8
P36896	24
P36897	1
P21964	8
Q9UNF0	3
Q92499	1
Q5UCC4	1
P04406	800
P07339	561
P63218	2
Q9NZP8	434
P61769	471
P80419	4
P69891	85
P30153	34
P10606	2
P01876	2346
P01877	1756
P01871	449
Q9UEW8	1
P34810	3
P62070	18
Q6FHJ7	4
P49411	7
Q9UQN3	26
P62277	2
P55107	1
Q66K79	3
Q9HBR0	3
Q9NP58	2
O00232	3
P05023	148
H0YA55	22658
Q07065	1
Q9NP55	15
P05026	26
Q9NSA0	4
Q12889	1
Q9NUM4	4
O15197	21
Q8N5M4	2
P55327	1
O15194	3
P48668	988
P50991	6
P04792	251
Q6UX15	12
P50995	282
Q15257	2
Q9BYJ0	5
Q96TA1	18
Q9P2R3	12
Q96C23	23
Q96AP7	82
P31040	12
P51153	44
O76070	3
O76076	28
O00303	1
P02786	1
O95372	4
P55259	2
P21796	203
Q9BV40	4
Q9Y653	20
Q969X1	10
P31930	2
Q86UD1	21
O95171	4
Q9UL26	6
Q9C075	2
Q9H6X2	39
P58546	4
P62851	2
P02462	2
P62854	4
P02461	46
Q9Y3L5	9
P52597	3
P23142	100
Q92882	1
Q5IJ48	24
P17655	14
Q9NQC3	16
P05204	7
P09211	179
Q9P289	7
P14384	208
Q9Y6X5	10
Q9UM54	26
P01042	6021
P60033	42
P20774	13
Q99816	77
Q9Y2V2	1
Q86V85	28
P78310	1
Q9Y277	61
P02790	1251
P02792	46
P02794	17
P04083	359
P04080	85
P22304	3
P22307	1
Q9BXN2	6
O95954	55
P46459	1
P78539	1
Q14156	2
P42356	2
Q9NPY3	8
O95196	1
Q8NFT8	24
P17813	9
Q14314	18
Q14315	41
P34741	3
P08670	103
Q92954	13
P32969	2
Q92956	32
Q8NBX0	1
O95398	1
Q02252	12
O14732	1
Q99969	23
O43747	1
Q9H461	2
Q8TBQ9	1
Q9UI42	21
P39687	1
Q01459	156
P14136	176
P04155	20
P04156	78
P26927	13
P30837	3
P28161	15
Q9NXU5	3
Q96LD4	3
Q09666	79
P27348	122
P63027	8
P14625	21
P32189	2
Q99497	36
O75339	32
P02808	2
P23434	2
Q16181	1
Q9BQT9	3
Q3LXA3	104
P21802	6
Q02083	13
O14975	1
Q8WUM4	595
P07947	11
O43567	2
P07237	42
P07942	13
Q5JS37	58
P16070	578
P07948	6
Q9GZP0	1
Q8N3J6	4
Q05513	1
P98095	116
Q8NBJ4	160
Q13316	3
Q5K651	1
Q9HCU0	326
Q9UNW1	16
Q9Y6A4	1
P04899	138
Q96PP9	3
P17252	9
P11766	24
Q9H9S4	26
Q9BZ71	1
Q13404	4
P07305	1
P07307	12
Q9BXR6	4
Q8NC42	5
P01617	307
P05787	425
P36405	17
Q56VL3	1
P05783	92
P11168	3
P14406	6
Q06418	3
P55000	255
Q9UN36	4
Q9UN37	145
P01861	2741
P01860	2281
Q9UBQ6	6
Q9UBQ7	28
P25311	1705
Q14CN4	24
Q96HP8	6
Q14CN2	5
P78386	93
O95716	35
P62241	9
P01599	222
Q9NY97	2
P50454	5
P62249	2
P50452	4
Q9UJY1	1
P12236	23
Q9UBC9	118
P12235	21
Q96J02	2
Q07075	253
Q9NZT1	5
P50148	63
Q96GW7	2
O95998	28
Q96BM9	11
Q6YN16	2
P33908	520
Q8TDL5	4
P13726	1
Q08554	12
Q9Y2A7	7
O43586	1
Q9ULC0	7
P34931	166
P34932	5
P51149	63
P51148	92
Q9H2A7	2
P05164	111
Q9H2A2	4
P09110	2
Q03591	63
Q9H9P2	2
P06703	21
Q5T2W1	27
P16662	7
Q15126	1
P10412	9
P55268	15
O14976	1
P30050	3
Q96CG8	2
P11940	3
P29317	5
P45877	19
Q9Y644	1
Q9Y646	143
O00151	2
P08729	223
O95147	2
Q5SZK8	112
P35754	18
P01780	31
Q7LBR1	30
P51812	1
C9JRZ8	14
Q92896	45
P20160	14
Q96QA5	5
P02787	4014
Q15019	7
O15389	1
Q10567	2
P02788	271
O14498	86
O15143	2
O15144	15
O15145	17
P78324	120
P78325	2
O14493	5
O14494	2
P15144	2171
P78504	3
Q08211	3
Q9Y512	34
Q5KU26	41
Q01518	13
Q9Y6M9	1
Q6V0I7	27
P08243	1
P09669	2
P09668	66
P08246	16
A0A5B9	2
Q9UNM6	1
P23083	90
Q9NRR1	1
P21741	1
P02671	761
P02675	188
P02679	178
Q92765	3
Q92764	48
Q92542	2
Q99798	12
Q13148	2
P32754	9
Q13145	8
Q99972	12
O43776	1
O75787	59
P10153	1019
Q01469	147
E9PBJ4	163
P35579	163
P05413	71
Q6UWV6	6
Q9HAV0	82
P62888	1
Q4KMG0	1
P43121	101
P01258	1
P16989	1
Q9UKY7	5
Q15907	35
Q15904	13
P02814	4
P02812	1
O43175	19
Q86TD4	5
O94856	1
Q9BZV1	1
Q9Y3Q3	2
O75309	2
P12830	506
Q6XPR3	2
P26599	2
Q02747	49
O14966	7
O43396	1
Q6PIK3	34
P07954	1
P12955	48
Q02985	10
P23526	68
P07225	12
Q99574	55
P23528	127
P09871	17
Q00839	6
P46952	8
O75015	152
P98088	1
P98082	1
Q96FN5	30
Q7Z6A9	7
O60279	4
Q14697	13
Q8IWU5	34
P26006	7
P11597	99
Q15493	2
Q86Y46	100
P19367	1
Q7KYR7	62
O15540	3
O14818	6
O14817	1
Q16698	1
Q92752	3
O95490	1
Q96HY6	1
P04424	3
O95497	32
Q6NW40	1
Q08257	54
P11117	191
Q92973	1
P47929	35
Q9HC84	15
P10620	6
Q9BRA2	4
P22455	4
Q9UBP4	5
Q96GD0	2
P22692	7
Q9NR99	73
H0YDE5	1
P22695	2
P22694	1
P36980	48
P15291	96
P19961	3332
P60900	4
P60903	4
P62258	258
P50440	11
Q96A22	18
Q8NCL4	1
Q9UQB8	5
Q15274	58
Q13885	229
O00148	3
P84085	89
P58499	6
Q9P2T1	1
P07148	48
Q6UX71	40
Q5VYK3	1
P48643	7
Q03167	5
Q9ULB1	2
Q03169	1
P52209	72
P50213	2
P18428	27
P30049	2
P30048	4
O95154	70
Q9BYF1	31
P30041	143
P30040	2
P30043	36
P30044	36
P30047	11
P30046	24
Q9C002	1
Q9Y678	5
Q9NQS3	3
P55786	20
Q49MG5	1
O14556	15
Q9NP79	89
P13667	1
Q9Y696	26
P62879	190
Q92673	53
P62873	196
Q86UX2	1
Q96CX2	18
O00560	450
Q9C0C2	1
Q969L2	1
Q9UKG1	3
P29966	1
Q15008	1
O00764	48
P39656	2
P02042	495
P43353	3
O15394	1
O15393	16
P51178	5
Q12841	22
P18085	64
P08253	8
Q86TH1	15
P46439	20
P0C7P4	1
Q9H665	13
Q4G0F5	1
P09651	8
P11166	2
P04222	16
P68104	346
P27635	1
P35442	5
A8K2U0	86
P02689	3
Q92930	78
P18135	799
O75223	19
P54826	1
Q13155	1
P15907	6
Q04118	1
Q14533	87
O60687	3
Q14204	30
P62899	4
P05408	3
P00338	221
Q9UKU6	61
Q92845	14
B4E1Z4	252
Q8TB96	10
P68036	2
Q9UKU9	133
P68032	795
A6ND91	1
K7EJ46	6
P98164	2074
P98160	2750
P27169	10
P22102	1
Q5VW32	283
P22105	178
Q8NEV4	1
Q8WV92	39
P01024	1148
Q8N126	16
P04040	29
Q9H3Z4	1
P32320	3
P05543	301
P12821	227
Q04756	33
Q9H444	91
P01719	4
Q02978	19
P62304	1
P00751	249
Q14515	150
Q93099	11
A1L4H1	1
O14950	6
P24855	351
Q13332	68
O95428	2
Q6PID6	1
P09467	288
P60660	22
P46940	57
Q8IUX7	3
O43491	2
O43490	277
O43493	2
P54793	49
P27361	4
O60262	1
Q8IWT0	2
P11362	7
P11586	45
P61353	1
Q15485	62
P38919	5
P04434	73
P04433	283
P04431	235
P04430	48
P21912	3
Q9NX62	1
Q71RC9	2
P45381	1
P12724	1
P07360	28
P15289	206
Q13423	1
Q6UWI4	2
P63261	1656
P63267	671
Q7Z794	345
Q9HD45	1
Q9BRF8	8
O95630	2
Q9HD42	4
Q14847	3
P30101	22
P30450	18
P41250	1
Q6P531	27
Q9NZD2	23
P62081	9
P01880	1
P13521	1
Q8NHP8	46
P48735	20
Q8NHP1	31
P16234	4
O75190	2
Q06278	13
Q96KN2	2
Q16775	4
P63313	3
Q16777	61
Q9UQV4	1
P55084	1
P01133	3805
P12036	13
P10768	25
Q7L2E3	1
Q15262	2
O00159	113
P32926	19
P61225	13
P61224	107
P84095	18
P19827	120
O14602	5
P34913	8
P19823	105
Q96KP4	166
P62136	22
P55060	3
P13987	1234
P62166	1
P12109	1576
O00483	3
P05141	30
Q9UQ80	3
P37802	36
Q9BYE9	118
Q9NQR4	41
P29373	18
Q96EE4	1
Q9BRT3	11
Q12929	24
P52943	1
Q9NSB2	68
P13671	19
Q9NP84	9
Q9NP85	12
O00506	4
P29972	132
P02458	23
P02452	76
Q16348	2
P15848	13
O00571	9
P20742	73
P31415	8
Q93091	2
A0M8Q6	855
P05090	1100
P05091	6
O60462	1
P13073	5
P09466	1
Q9UHA4	1
P06681	15
Q8N2U0	188
P35318	1
Q07837	7
Q8NFY4	1
P04233	6
Q96IQ7	2
P00439	5
Q92928	96
P35080	3
Q15102	1
P17516	17
P68133	796
P24539	11
O15232	15
Q9Y446	9
O15230	18
O15231	7
P02750	743
O95833	12
P01008	332
Q8NI99	28
P43652	195
Q8WW52	74
P35555	275
P35556	3
P35222	16
P08138	76
P35221	3
P13727	101
P08134	83
P35558	29
Q04695	211
Q9P121	10
Q14210	20
Q9UIJ7	2
Q5JXA9	1
Q9UKR3	12
Q9UKR0	2
Q6P9A2	6
Q9H3K6	1
Q9NZ53	4
Q92859	62
P24158	7
Q9H299	235
P07355	481
P54819	1
P42677	1
O43155	3
P05556	12
Q04760	16
Q13563	1
O94985	17
Q01081	1
P26373	2
P00747	327
P00746	149
P00740	8
P42704	7
P00749	353
P00748	36
O60784	7
O14949	1
Q9GZU7	2
P59998	20
O15498	2
P12931	8
Q9P0V3	3
Q02218	5
Q9UHL4	112
P01779	152
P41271	9
Q13183	1
Q5H9J7	1
O75071	5
O75074	3
Q9UHI8	10
P26718	1
Q8WU39	3
Q7Z7M0	109
P21926	139
Q9UHR4	3
P05160	11
Q9HCH3	41
Q8IWA5	113
Q9Y2S2	74
P15104	4
Q9UPZ6	1
Q9BPW8	1
P50225	4
P08133	90
P63096	165
P03951	45
P63092	92
Q717R9	1
Q6UWH4	3
Q9UBR2	66
Q9UBR1	1
Q9BRG1	19
Q8NI32	1
Q8NI35	2
P57739	1
P54107	3
P48729	1
P08F94	9
P08294	277
P04844	8
P04843	1
P31939	1
P47897	2
O00161	3
P19835	452
O95059	1
Q14982	19
Q13621	90
Q9BPW9	2
O60844	2
Q1EHB4	12
P12111	501
P55072	30
P51570	3
P46013	3
P51572	5
Q8IUC1	1
P15328	116
P00995	24
P05156	216
P05155	1819
P05154	1780
Q9BYD5	4
P13645	2475
P17174	118
Q04828	22
P13640	21
P51688	53
Q12913	104
Q07020	6
Q9UBD6	18
Q9BXX0	1
Q9H8S9	4
P09525	309
P14854	1
Q9NNX6	2
P55854	2
O00584	47
Q12794	31
A0PJK1	4
Q04917	80
Q6UXD5	8
Q13510	305
Q93088	522
P07585	1
Q9HBH0	1
O15244	1
P07741	18
P09417	19
P98172	22
Q12860	115
Q12864	4
O43813	2
P02511	48
Q9Y6N7	2
P02730	24
P15586	284
P25942	5
P08238	101
P25940	23
Q8WVV4	3
Q9Y547	6
P04209	6
E7ER45	662
P04206	626
P04207	168
P00918	214
P51991	3
Q562E7	5
P00915	83
Q15113	218
P13611	4
P08758	322
P14678	1
O43852	1
Q8IY95	7
Q9BVC6	1
Q99102	1
P53602	1
Q8WVN6	822
Q86VP6	28
Q7Z5L0	256
Q92597	10
P04114	40
P35542	4
P35237	15
O75487	26
P35232	15
P08697	112
O75489	13
P15924	240
P04118	3
P08123	53
P53041	1
P00352	85
P14324	4
Q6KB66	181
P36543	34
Q9UK41	52
P17987	2
Q9BXJ0	1
Q86XT2	7
Q02543	1
P01781	134
P27144	1
Q9Y2E4	1
O43633	110
Q04771	1
P23470	34
P53597	2
P04066	37
Q8NFJ5	29
Q15847	5
P54802	1338
O43707	135
Q14532	24
Q9Y5K8	20
P42261	23
P0CG06	1715
O15484	4
P16035	22
P19022	384
P19021	5
Q8IV08	59
P68871	1124
P07900	93
Q8N1N4	93
Q86YZ3	46
O60241	2
Q9UNS2	2
Q9HCY8	15
Q8N4F0	9
Q03405	11
P35052	14
Q14508	173
P21281	22
P21283	4
P26038	275
P61278	1
P00742	2
P19338	1
O43451	584
Q96NY8	119
P16104	65
Q13449	9
P63241	21
Q16378	12
P63244	12
P62330	33
P05981	2
Q13443	1
Q13445	6
A5D8V6	2
P33121	2
P26639	1
P13797	32
Q14126	18
Q9BUL8	28
Q13508	9
Q13509	159
P01033	16
P07108	10
P17342	4
P45974	1
Q16718	3
Q9BSG0	9
Q86YT9	3
P60981	13
Q7Z3B1	113
Q7L576	25
Q06033	8
P36776	1
P12277	60
Q8NCC3	29
P48637	6
Q15286	75
P61247	3
Q9Y5U8	1
Q13619	1
P13473	49
P49720	3
P49721	7
P15311	411
P04632	11
P60866	1
Q16620	1
Q9NS15	4
Q06323	27
Q9NQ36	10
O60888	62
P56537	86
Q9NQ38	26
Q7Z429	1
O14520	2
P21128	2
O14529	1
Q9NVH1	3
Q5XKE5	328
Q6S8J3	716
P51693	1
P53004	2
O15031	5
Q8IY31	1
Q12907	1053
P06756	21
Q8WWI5	9
P80370	22
Q8WWI1	2
Q9UBG0	20
Q9UBG3	152
P15309	790
Q4KMQ2	7
P20062	7
Q9UBI6	40
Q7Z6Z7	6
Q9UM22	13
Q96S96	21
Q15056	1
O00592	110
Q9Y226	1
O00757	19
Q6UXE8	2
P05089	8
P49902	1
Q13873	2
P49908	2
Q8NHJ6	3
P04217	1278
P04216	209
Q9H9B4	2
Q93050	9
P08754	126
Q53GD3	55
P23284	64
Q07812	2
P62937	175
P78380	26
P52434	2
P78385	85
P14209	31
O43866	17
P01189	2
P05186	2
P21709	10
P14207	2
Q9H0W9	164
P01743	99
Q6ZMJ2	1
P46777	2
Q8TF66	48
P08118	20
Q7RTS7	70
Q9Y6W3	63
P09758	2
O60658	1
Q8IYS5	216
Q96QK1	2
P05452	271
P05451	283
O60656	2
P05455	2
P06744	64
O75874	77
Q92876	1
Q969G5	1
Q7L5L3	39
P00167	8
P08574	1
P08572	54
P05534	23
Q9Y4C0	10
P08571	1198
Q13057	1
P23468	1
Q8WZ42	57
Q14525	43
Q14520	4
P22392	33
P35443	11
P04075	116
Q6ZTA4	1
P04070	1
P20073	78
Q9BR76	2
Q8N392	3
O43511	8
Q14703	1
P54619	6
O43280	5
P07911	13624
P07910	4
Q9Y5Y7	147
Q9Y5Y6	1
O96033	10
Q99733	1
P32004	14
P10721	1
P20472	1
P16112	63
P54727	3
P07357	12
P15121	75
P19320	142
P07359	9
P07358	7
O95450	3
P62328	82
Q13277	12
P22732	41
Q96JQ0	13
Q16819	6
P22735	15
P42858	1
Q16363	1
P82980	21
Q86SQ4	4
P61019	17
P19256	15
Q6DKI7	3
P58107	5
Q8NCR9	1
P49641	2
Q02413	40
O00299	52
P48740	4
P48745	49
O14980	1
P36542	8
Q9Y5K6	11
P80748	90
Q96DA0	168
P14543	688
Q16706	69
P12268	1
P31948	1
Q9NR31	1
Q9NR30	1
P34896	126
Q96BF3	1
P13796	15
P40616	2
P13798	4
P41743	1
O14672	1
O95678	361
Q15435	5
P09960	5
Q9UNN8	448
P50570	6
Q9H0F7	2
Q6NVY1	3
P30085	10
P30084	49
Q5S007	7
P30086	300
P12318	2
P20340	32
Q15323	74
Q14894	29
Q9NQW7	1
Q99828	1
P80365	6
P08962	9
P18510	18
Q07954	15
Q9P000	2
Q9NQE9	1
Q15043	4
O60437	92
Q9UBH0	1
Q9BZR6	2
P31689	1
P20711	30
Q9HBJ8	5
P01620	721
P01622	608
P01625	366
P01624	60
Q12805	926
