Uniprot_AC	nb_obs
Q9H5X1	5
O95544	8
Q99570	60
Q99576	6
Q99575	2
Q99574	2
Q14684	4
P22061	84
P82650	2
Q5W0V3	9
P40818	15
P36507	60
Q8IXI1	9
Q8IXI2	10
P19367	296
Q9NX55	1
Q9NX57	4
Q9ULU4	1
P05455	139
P07311	4
Q13822	1
Q9BRA2	16
Q9H6H4	1
Q29718	133
Q5T447	47
Q5T6V5	33
Q96DX5	4
Q9UJX5	4
Q8IZD4	1
P50336	10
Q9UJX3	2
Q9UJX2	10
P84085	89
Q15477	71
Q9P2T1	42
Q96TC7	9
Q96KQ7	5
Q68CZ6	1
Q03164	2
Q6ZRP7	3
P13995	2
Q03169	58
Q9Y2R2	1
Q9Y2R0	4
P84550	2
P50213	64
Q9Y2R9	2
P29762	16
O60879	17
P30049	7
P30048	131
P30041	306
P30040	107
P30043	461
P30042	80
P30044	79
P30046	31
Q9GIY3	27
P55786	259
Q9UMZ2	2
P13667	430
Q15007	9
Q15006	1
O00566	1
O00567	52
O00560	20
O00562	3
Q15008	47
G3V1L6	12
O14744	30
Q96S44	11
Q9BTW9	2
P51178	32
Q8TCA0	5
Q96R05	2
Q8WVB3	2
Q8NBF6	4
Q9Y450	10
Q8NBF2	41
Q5BKZ1	3
P21757	4
Q92930	64
P15907	1
Q04118	3
P15559	18
Q14203	210
Q14204	1818
P00338	300
P68036	89
Q9UN36	70
P68032	1375
P07814	262
O43166	16
O43169	14
P19174	61
P79483	31
Q8N6T3	4
Q9H3Z4	18
Q9BSB4	1
O14950	28
Q6FI81	19
Q9H9C1	4
P36269	24
O60268	4
P27361	90
O60262	1
O60264	60
P61353	4
P26010	4
Q15648	1
Q15643	50
Q15642	12
Q6P4I2	1
P45381	20
Q13427	3
Q13426	5
Q7Z2Z2	7
Q13423	84
O95487	22
O95486	24
Q5JSP0	9
P63261	2733
Q53HC9	4
P63267	1318
Q96M96	8
Q13523	13
P01889	158
P48730	3
Q8NHP8	8
P48735	192
P48736	10
P48739	66
Q8NHP6	19
Q9NWX6	1
Q9NT62	23
Q7L591	16
Q7L592	2
Q7L2E3	7
Q6ZS30	3
P19827	150
P19823	114
Q14997	16
P51784	4
P62136	70
Q8TBN0	2
Q7L775	8
P48047	33
Q9UQ80	36
Q9NQR4	49
P29372	1
Q9NXJ5	2
Q29963	136
Q9Y664	1
Q9UBE0	34
Q9C005	2
P20138	1
Q969S9	6
Q6RW13	1
Q9H1K0	3
Q8WYJ6	36
Q9H1K6	1
P29590	42
Q09472	5
B5MCI0	2
Q9P2I0	7
P02750	42
Q8WW59	20
A9UHW6	5
P43652	16
Q9Y6D6	23
P08138	1
P08134	57
Q53FV1	1
P08133	1056
Q8N755	1
P54727	68
O95905	1
P07357	6
P54252	2
Q9H299	43
Q14353	3
P05556	236
P14678	16
Q01085	28
Q01082	935
Q01081	10
Q8N9V3	1
Q765P7	3
P0CG38	621
P26572	5
Q86X10	7
P59998	120
O15498	22
Q99598	34
Q02218	108
Q8IV36	2
Q99590	2
P82673	2
Q8WU39	47
P21926	8
P21291	179
Q9Y385	8
O43447	27
Q9NX76	1
P15104	13
P62306	9
Q8WUH2	23
Q30201	3
Q9BRG1	21
Q8ND24	3
O14727	57
Q9UJZ1	11
Q96A00	7
Q6BCY4	9
Q96DZ9	3
Q8IXK0	2
Q96DZ1	4
P55265	62
Q9NR56	22
Q9NR50	11
F5H1X8	105
Q15459	107
P49716	1
P49711	1
P13645	252
P13646	11
P13647	87
Q04826	134
Q8IY21	16
Q07157	22
Q15061	1
Q15063	3
Q75QN2	1
Q96S66	1
Q15067	16
P55854	20
P17612	108
O00584	58
Q9H7D7	2
Q9H7D0	81
Q9UM13	1
O15131	16
Q9BTY2	12
Q7L014	51
Q92917	1
P51991	200
Q92918	7
Q9Y303	16
Q9Y305	37
P21730	1
Q9BVC5	1
Q9H845	28
Q9BVC6	13
Q8N4P3	25
P32780	3
P04114	1520
P15927	40
P15924	29
Q01415	29
P53041	39
P00352	290
P36543	57
P56589	1
Q9BXJ8	1
Q9BXJ9	66
O43149	38
O43148	5
O43639	24
O43143	141
Q6NUQ4	6
O43633	5
Q92665	2
P53597	60
P23276	1
Q86YH6	1
Q05086	11
P20061	12
Q9BSL1	11
Q9GZT3	3
Q13425	16
Q9GZT6	4
Q9GZT9	5
Q9GZT8	29
Q8IWV7	39
O60244	2
O75061	1
Q9H9E3	6
O75064	20
Q13191	10
Q8IWV8	37
Q9NUG6	2
Q9UHQ9	39
P26038	1254
Q9UHQ4	9
Q99436	8
P63241	122
P63244	17
Q13442	8
Q13445	3
Q99439	90
Q96GA7	4
Q15599	21
Q13509	220
Q4G176	13
Q13505	2
Q13501	1
P12694	14
Q9NWZ3	10
A2AEA2	102
Q7Z3B4	18
Q7L576	463
O95674	4
Q9UQE7	214
P48634	1
P48637	65
Q9Y266	56
P15311	481
Q9H223	63
Q16629	8
Q7Z422	8
Q9BS40	18
Q9BV19	1
P21127	23
Q6S8J3	719
P29353	5
P29350	181
Q12907	24
Q12906	192
Q12905	109
Q12904	21
Q9UBG0	36
Q969Q4	2
Q969Q5	19
Q5TBB1	6
P03928	1
Q7L7L0	15
Q7Z4G1	7
P27816	104
A2RTX5	24
P49902	24
P49903	43
Q9H0F7	1
Q53EP0	9
Q07812	38
Q07817	1
Q13227	1
Q6P1K2	2
P78380	2
P78386	26
P14209	9
Q9Y6M1	3
Q14BN4	2
P05186	5
P14207	1
Q9P2K8	2
Q9P2K5	3
Q9P2K3	3
P01743	7
Q86VS8	37
Q53FT3	6
O75909	6
E9PBJ4	214
Q9H3P7	20
Q96QK1	237
P05452	6
Q9H3P2	6
P06744	396
P06241	28
P54278	1
P05534	117
Q8TB45	6
Q8TB40	1
P62753	5
P62750	4
P18031	28
P22392	120
Q96P16	14
Q5QGZ9	2
Q8TDP1	1
Q5T8D3	3
P53675	236
P53674	2
P53677	8
Q14141	107
Q14142	1
Q8WVY7	27
P19634	1
P16112	16
O43464	10
P15121	125
P19320	177
P07359	45
P07358	20
P62328	198
P46821	4
Q16363	3
Q5VTL8	2
Q9UBF8	2
Q6ZSR9	5
Q9NSU2	3
Q9NZC9	1
P49407	62
Q9UDX3	5
Q5U651	33
Q96A65	30
Q9Y5K6	41
Q9Y5K5	30
Q8IXM2	30
Q9Y5K8	17
P30260	2
Q8NB37	11
Q9NR31	70
Q9NR30	26
Q9NR34	1
P49736	8
P06400	2
Q15438	14
P34949	54
O95671	8
Q96C86	37
Q15436	105
Q15437	78
O95678	44
Q15435	70
P04233	46
Q9H6D7	1
Q06330	1
P12314	2
Q6NVY1	65
P30085	57
P30084	102
P30086	221
P06746	4
Q9Y3C6	9
P06748	115
Q29RF7	82
Q96EB1	1
Q9UN86	23
Q8N6C8	16
P08962	23
Q63HR2	52
P52333	8
P57740	27
O95202	21
Q15042	25
P31689	25
Q15041	5
Q15046	116
Q96S82	4
O15111	6
O15116	6
P29728	33
O95208	3
Q9H7B4	3
Q9BVA0	1
Q9H2X3	1
Q9BT09	4
P07437	389
Q9Y490	4075
Q9Y496	7
Q9Y365	1
Q01433	47
P61077	7
P28676	16
Q9UGI8	95
P10321	126
P09769	29
Q9BXT2	1
P00374	1
Q7Z6B7	3
Q7Z6B0	12
P16949	46
P08581	3
P49917	5
Q709C8	439
Q92643	1
P49137	27
Q6YHU6	1
P23258	18
O75592	3
O75594	12
P20042	19
Q9NX07	3
Q9GZZ9	7
Q9GZZ1	16
P38606	173
Q9H9G7	54
Q8IZP0	12
O75044	11
Q05209	27
P25705	184
Q86TP1	12
P36222	27
O43617	10
O43615	18
P61916	57
Q9BRF8	39
Q13464	206
O95445	3
Q13469	1
P11498	5
Q99417	3
Q6QHF9	1
P50749	6
Q96GC9	1
Q96GC5	1
P50747	1
P36959	20
P36955	40
Q8WZA9	8
P36957	62
H0YHG0	15
Q9NY33	126
Q68EM7	85
Q96PV6	2
Q06830	531
Q14956	1
Q6ZN66	10
Q9NV88	2
E9PMW7	47
Q96HP4	1
P09972	69
P15374	31
Q7Z406	38
Q6ZVF9	3
Q9NXN4	7
Q68DQ2	1
P07602	84
Q96D46	1
Q4J6C6	1
Q86WQ0	1
Q5GJ75	5
P51659	126
O95757	28
P30740	341
Q9Y6Q2	2
Q53GT1	2
P07954	122
Q5ZPR3	10
Q9UJC5	1
Q96IV0	2
P49961	18
Q6UVK1	4
H3BLZ8	106
O43556	3
P52294	29
P14222	8
P20674	3
P52292	8
P16455	21
P52298	7
O76003	43
P55957	15
Q15386	17
Q15382	15
O00422	7
Q10471	2
Q10472	1
P01760	4
P01764	17
P01765	12
Q9NTJ4	39
Q9NTJ5	30
P23396	23
P00491	129
P00492	55
P27487	39
P15498	97
Q10713	13
Q9UKN8	1
O15305	14
Q99627	15
Q99623	24
P54920	40
P08397	36
P54922	18
Q8TB22	13
Q8TB24	6
Q6PI78	3
P24752	136
Q8WW12	6
Q02252	43
P42126	41
Q5SWX8	1
O43264	14
Q14166	58
Q14165	17
Q14164	4
Q14162	1
Q14161	58
Q04864	12
P19652	62
Q4LDE5	1
Q16836	89
Q9UGR2	2
P15144	39
Q16831	9
P49366	1
P49368	69
F5H2F4	276
Q5R3I4	24
Q9Y4L1	272
Q96A49	5
P63167	12
Q5TC12	6
P63165	10
Q9BSU1	2
Q9Y5M8	18
Q8NDC0	2
P12081	59
E9PAV3	55
P30530	1
P30533	26
P49750	5
Q9ULL5	1
Q15417	73
P49755	20
P49754	47
P49757	2
P49756	17
P61106	91
Q15418	58
Q9BRK5	1
Q4G0F5	29
Q96NT5	1
P06727	35
P06729	7
O00635	3
P13688	22
Q86SE5	4
P13686	2
Q9NR12	86
Q9NR16	1
Q8NCF5	1
Q9NR19	13
Q8N2F6	2
Q96HY6	14
P55899	25
P83593	9
Q9BW92	7
Q8NHG8	1
Q9BW91	5
Q9Y2X0	1
Q9Y2X3	28
Q9Y2X7	22
Q9Y2X8	4
P62906	6
P83731	2
P28074	12
Q93062	1
P28072	11
Q9BT22	7
Q9BT23	11
Q08426	22
Q9Y2W2	5
P57764	27
Q8N4T8	6
O95881	33
P53007	4
P53004	159
Q9NPQ8	18
Q86UP2	410
P10301	55
Q86XP3	34
Q9BXV9	5
Q9Y4R8	2
Q8WW22	5
Q9UIQ6	56
Q92629	3
Q05048	2
Q92623	3
Q92620	4
Q92621	38
Q92626	35
Q92625	2
Q9BSH5	9
Q9BSH4	8
O76021	7
P20023	5
P20020	33
O60282	88
O75718	5
Q86TV6	2
P11309	1
P14151	4
O43670	19
J9JID7	128
Q15628	8
Q14624	190
Q13488	9
Q13485	1
Q9H4A6	9
Q9H4A4	113
Q9H4A3	36
P32121	29
Q99470	7
Q99471	23
O95793	13
P85298	5
Q8N6M0	4
Q9BWD1	54
O43299	3
Q9NY12	9
Q9NY15	49
Q96MH6	1
Q6ZN40	83
Q14978	2
Q5H9R7	7
P62256	22
Q9BQ67	3
Q14974	241
Q969X5	26
P62158	187
P61599	1
Q96HR9	1
Q16666	144
Q7Z460	18
Q9H0E2	19
Q9NQT5	2
Q9NQT4	6
Q9NQT8	29
Q9BZQ6	1
P56377	9
Q9BZQ8	70
Q8N5H7	2
Q9NZZ3	5
P17050	21
P13747	29
P13746	127
P05230	3
Q9NRZ7	2
P78346	4
P78347	45
P78344	84
P78345	1
P20618	62
P17661	100
O76024	4
Q96T60	11
P01703	8
Q96T66	1
Q15369	15
Q15366	84
Q15365	149
Q15363	11
O00401	9
Q969U7	4
Q13905	1
Q9Y6G9	37
P08621	33
Q8N264	1
A6NDG6	15
O95299	1
P05496	1
Q9UKL6	10
P06280	11
O15320	23
Q6UX71	16
O15327	5
Q9H1A4	5
Q8TB03	7
Q96P53	2
Q9UH03	7
P22352	12
P62714	28
O75940	1
O75947	28
Q9H147	1
Q86VW0	1
Q7Z5K2	6
Q8IV53	4
O43242	41
Q13033	15
Q8N3C0	42
O43795	8
Q8WU90	9
Q9UPN7	19
Q9UPN6	11
Q9UPN9	1
P53634	122
Q14108	58
Q9Y3Y2	6
Q14103	236
Q4LDG9	1
O43426	13
O43427	10
O43423	17
P16152	216
P16150	11
P16157	140
Q16851	160
Q16850	2
Q16853	62
P99999	52
Q9UGP4	3
Q16854	6
Q9UGP8	11
A5YKK6	114
O75367	128
O75368	17
O75369	2360
Q8TCT8	1
Q5R3K3	2
P20851	3
O14786	83
Q96F10	1
P67870	22
Q13347	61
P23588	35
O95155	40
Q8NDA8	3
Q86YQ8	7
P21980	161
P20585	9
Q16270	4
Q6ICL3	30
Q96FZ7	1
P49773	26
P49770	2
O95639	5
O95630	3
Q8IWI9	6
Q9BZ29	15
A0MZ66	64
Q9BZ23	13
P06703	20
P06702	155
Q9BUE0	1
P37235	22
P30512	88
P30511	43
Q9NW68	5
Q9NW64	1
P30519	39
Q96H79	6
Q96GX9	8
O95249	3
O95248	9
Q86V21	4
Q08623	31
Q9HB19	1
P48426	89
Q9Y2Z9	8
Q01813	87
Q9Y2Z2	1
Q9Y2Z0	37
Q9Y2Z4	15
Q93009	174
Q93008	108
Q9BVM4	6
Q9BVM2	3
P09493	82
P09496	14
Q9NVC6	4
Q9BT40	2
P07478	1
P07477	1
Q96AB6	2
Q9UGM6	5
Q96AB3	31
P00846	2
P16989	17
Q9C0E2	16
Q9Y4P8	6
Q9Y4P3	7
Q9Y4P1	5
Q9BXP5	60
Q6ULP2	3
Q96IJ6	26
P43155	26
Q92600	9
Q9Y5L4	5
Q92608	180
Q92609	23
O75558	11
Q9BZJ0	5
O75886	6
O75884	16
O75882	11
O75881	18
O75880	17
E7EVA0	105
Q9BSJ8	242
Q99986	22
Q9BSJ2	11
P17858	104
Q9H425	3
O75083	398
Q99497	197
Q9NRG4	2
Q9NRG7	9
P14174	32
Q9NRG1	5
P54886	49
Q13137	4
Q13136	13
Q13131	23
P52735	8
Q9Y4Z0	12
P61952	2
P61956	24
O95400	1
O94804	115
Q14642	5
Q14644	52
Q8TD16	9
P11182	21
Q9H4G0	2
Q99459	15
Q8TD19	43
Q6QEF8	21
P40938	3
P40939	375
P36915	17
P40937	8
Q02040	2
Q9BWF3	16
P31943	118
P31942	27
P31941	7
P31947	24
P31946	268
Q8N1F7	41
Q8N1F8	3
P31949	95
P31948	304
P61601	16
P60604	2
P61604	46
Q96MF7	1
Q14914	41
P60953	183
P22570	140
Q16644	21
Q16647	2
Q9UPQ0	30
Q9UPQ9	1
P09936	9
Q9H0C8	20
P47224	1
Q9BS26	83
Q9BX59	2
Q9BPX7	6
Q9BPX5	35
Q5TEJ8	60
Q9C086	1
Q9NQZ5	3
O75828	66
Q8IWL3	7
P38159	56
O75821	19
O14966	20
Q9H6E4	5
O75534	39
P14618	605
Q15208	10
Q06124	28
Q9HCC8	4
Q7Z449	2
P13761	41
P78368	7
Q9NSY1	12
Q9NRX4	23
Q9NRX1	1
Q9NRX3	1
P27918	3
P05129	5
P05121	14
O00469	3
Q15349	18
O95182	1
O95183	3
O00461	7
Q9P2A4	47
O00462	34
P01721	5
Q9BRR6	37
P45880	17
P03989	124
Q9BRR9	11
P08603	266
Q8N201	2
Q96SL4	5
O95989	16
P55081	2
O95985	7
O95983	2
P43308	1
P55083	9
Q9H1C4	5
O15347	13
P43307	16
Q8N9N7	11
P18054	15
P62736	1359
Q9UH62	13
Q9UH65	160
Q96P70	58
Q14344	60
Q9BTD8	1
P21549	3
Q5T7C6	172
O75964	10
P68400	42
P00450	271
P68402	38
Q15833	88
Q15831	1
P53611	9
P53618	90
P10114	20
Q14129	2
Q8TEX9	3
P49326	1
P49327	274
P49321	30
Q9UGV2	7
Q16877	2
Q16875	8
O75340	34
O75347	24
O75348	9
Q05655	38
P25685	23
P25686	2
Q13153	60
P42167	74
P42166	64
Q9UDR5	20
P20839	9
P82909	3
Q96DB5	20
Q8NFH3	4
Q13362	16
Q13363	37
Q86YS7	3
Q86YS6	20
Q8IXS8	1
P67812	7
Q9Y5Q8	1
P11532	45
Q0ZGT2	3
Q9BSQ5	4
Q05193	39
O95613	2
Q9ULH1	47
Q9ULH7	1
O95619	7
Q86U17	1
O15504	1
P48059	23
Q96EL3	1
P55769	11
Q9NW08	10
Q9NUA8	2
P84022	5
P31150	203
P31151	1
P31153	57
P48444	93
Q86V48	13
P48449	23
Q8WWP7	45
Q9Y2D4	9
Q9Y2D0	2
P29218	34
Q01831	1
P62942	57
Q9BVK6	12
Q92995	14
Q92997	2
Q92990	1
P51911	132
P07451	13
O14593	1
Q8NBX0	35
Q5T2T1	1
P16615	45
Q9NVA1	2
P57729	8
P04196	46
Q9BXR6	4
Q9BXR0	3
Q9H8Y8	7
Q86UT6	1
Q5T0F9	5
Q9P1F3	37
P28039	19
Q5SW96	4
Q8IX04	8
O60711	3
Q9Y6H1	4
Q8TAQ2	41
Q9BZH6	13
O60716	37
Q9UJX6	1
P01112	29
P01111	38
P54577	102
P68366	360
O75643	327
P68363	468
P54578	93
P08473	4
P52758	5
P61970	10
P61978	175
P52756	7
Q96LJ7	7
O94822	5
Q9H4E7	24
O94826	22
O94829	4
O95425	12
P48200	7
A2RU48	1
