Uniprot_AC	nb_obs
Q9H0E2	58
F8VQZ7	140
Q9NQT5	9
Q9NQT4	1
Q9NQT8	108
Q9BZQ6	15
P56378	7
P56377	2
Q9BZQ8	27
Q9NZZ3	24
Q08AG7	2
P17050	30
P13747	87
P13746	256
Q9NRZ7	38
P78346	7
P78347	96
P78344	68
P78345	3
P20618	327
P17661	267
O76024	21
O76027	8
Q96T60	11
P01703	17
P01700	12
Q96T66	2
Q15369	58
Q15365	661
Q15363	81
O00401	8
O00400	26
Q969U7	3
Q13905	1
O15091	4
Q9Y6G9	61
Q9BPZ7	1
P08621	83
A6NDG6	28
P01031	198
P05496	6
C4AMC7	10
Q9BZE1	14
Q9UKL0	5
Q9UKL6	28
P06280	13
O15320	146
Q6UX71	7
P21695	1502
O15327	22
Q9Y6G3	2
Q8TB03	3
Q99643	69
E7ESB2	30
Q8N9L9	2
P22352	35
P18077	44
P18074	3
O75940	3
O75947	542
Q86VW0	2
Q7Z5K2	2
Q9NYG2	1
P55011	3
B2RUZ4	23
Q8N999	2
O43242	236
Q8N3C0	59
O43795	378
Q8WU90	22
Q9UPN4	1
Q9UPN7	20
Q9UPN6	5
Q9UPN9	5
P53634	88
Q14108	208
Q9Y3Y2	17
Q14103	518
O43427	2
P16152	2103
P16150	3
P16157	300
Q7L5Y9	2
Q16851	3939
Q16850	280
Q16853	270
P99999	283
Q9UGP4	11
Q16854	6
Q9UGP8	153
A5YKK6	79
O75367	800
O75368	87
O75369	4286
Q8TCT8	2
Q8TCT9	59
Q9UDT6	10
P20853	371
P20851	2
O14786	47
Q96F10	34
P67870	35
Q13347	107
Q8IXQ3	1
P23588	152
Q8NDA8	7
Q86YQ8	13
P21980	1709
P63146	2
P11511	34
P20585	4
Q16270	9
Q6ICL3	13
A6NKN8	1
Q96FZ7	21
Q9ULJ3	1
Q96FZ5	1
Q96FZ2	1
P49773	907
P49770	21
O95639	2
O15523	219
O95630	10
G3V0J0	18
Q9BZ29	9
A0MZ66	100
Q9BZ23	11
Q96EN8	13
P06703	218
P06702	377
Q9BUE6	4
Q86SK9	5
P37235	43
P30511	56
Q9NW68	9
Q9NW64	4
P30519	88
Q96H79	12
Q96GX9	25
O95249	23
O95248	11
P37837	533
Q86V21	9
P36954	1
Q08623	25
Q9NP71	7
P48426	38
Q01814	65
Q9Y2Z9	32
Q01813	116
Q9Y2Z2	5
Q9Y2Z0	89
Q9Y2Z4	24
Q93009	146
Q93008	334
Q9NZU0	1
Q01740	52
Q9NPH3	3
Q9BVM4	45
Q9BVM2	1
P09493	388
Q9NVC3	1
Q9BT40	2
P07476	48
P07477	19
A8MXP9	457
G3V379	4
Q9UGM3	4
P01130	3
Q9UGM6	5
Q96AB3	342
P00846	20
P16989	170
Q9C0E2	12
Q9Y4P8	11
Q9BXP2	4
Q9Y4P3	83
Q9C0E8	29
Q9BXP5	103
Q6ULP2	2
Q96IJ6	75
P32856	1
P43155	362
Q92600	17
Q92608	45
Q92609	14
O60774	2
O75558	3
Q9BZJ0	11
O75886	14
O75884	34
P23219	11
O75881	19
O75880	53
Q9BSJ8	423
Q99986	19
Q9BSJ2	11
P17858	487
Q9H425	2
O75083	552
Q99497	1491
P14174	394
Q9NRG1	11
Q9NRG0	2
P54886	146
Q13137	1
Q13136	10
Q9NRG9	10
P52735	55
P52732	5
Q9Y4Z0	14
P61952	3
O43657	7
Q9UIS9	2
P61956	64
O95400	7
O94804	37
Q14642	1
Q14643	26
Q6P4A8	11
Q99456	36
P11182	207
Q99459	78
Q6P4A7	5
Q6QEF8	7
Q2TAZ0	3
Q9UF12	67
P40938	4
P40939	3629
P36915	21
P40937	7
Q9BWF3	33
P31943	596
P31942	153
A6ND91	247
P31947	308
P31946	900
Q8N1F7	107
P31949	198
P31948	417
P61601	31
P60604	9
P60602	25
P61604	1708
Q96MF7	1
Q5W0Z9	1
Q14914	1299
Q14919	1
P60953	434
Q9BQ49	2
Q9BQ48	2
Q12774	3
P22570	100
H0YK48	398
Q16644	11
Q16647	19
Q16643	19
Q9UPQ0	14
Q9UPQ7	1
Q9UPQ9	2
P09936	20
Q9H0C8	6
Q9BS26	319
Q9BPX3	20
Q9BX59	12
Q9BPX5	47
Q9NXB9	1
Q5TEJ8	12
Q9NQZ5	1
O75828	620
O75533	335
Q9Y6U3	29
Q8IWL3	9
P38159	334
Q9H6E5	1
Q9BRJ7	16
O75822	48
Q99683	3
Q96IZ6	1
Q96IZ0	44
Q06124	63
Q9BWW4	1
Q96HP8	1
P13761	36
P13760	40
Q6P1Q9	1
Q6Y1H2	96
Q9NRX4	66
Q6P1Q0	11
P78362	8
P78363	1
Q9NRX2	35
P27918	3
P05129	3
P05120	2
P05121	16
O00469	41
Q15349	24
O95182	63
O95183	8
O00461	84
Q9P2A4	4
O00462	16
Q15345	6
Q9BRR6	19
P45880	405
P03989	266
P08603	480
Q8N201	14
Q96SL4	24
O95989	21
P06733	8706
P18583	47
O95980	1
O95983	3
P43308	8
P06731	54
P43304	80
O15347	78
P43307	117
Q8N9N2	2
Q99848	14
Q8N9N8	2
Q99661	4
P18054	1
P62736	7711
Q9UH62	23
Q9UH65	42
Q96P70	85
Q14344	72
Q9BTD8	7
P21549	8526
O75964	258
P68400	78
P00450	720
P68402	86
Q96RE7	2
P00739	821
Q15833	70
P02686	1
P53611	12
P53618	456
Q14126	89
P10114	52
Q9UFB7	1
Q8TEX9	53
P49326	781
Q16878	8
P49321	106
Q9UGV2	3
Q16875	4
O75340	82
O75347	172
O75348	81
Q05655	22
P25685	49
H3BU80	30
P25686	4
Q8NFH5	33
P42167	285
P42166	244
Q9UDR5	489
P20839	21
P82909	45
Q96DB5	68
Q8NFH3	7
Q13361	4
Q13362	12
Q13363	57
Q86YS7	1
Q86YS6	81
P67812	69
Q9Y5Q9	6
Q9Y5Q8	3
P11532	30
Q0ZGT2	4
Q9BSQ5	2
Q16254	4
Q96FX2	2
O95613	10
Q9ULH1	3
Q9ULH0	1
O95619	2
Q9H6B4	3
Q96EL3	7
Q96EL2	4
P55769	65
Q13751	32
Q13753	12
Q60I27	1
Q9HA82	13
Q9BUK0	1
P31150	752
P83881	20
P31153	329
P48444	232
Q86V48	1
P48449	463
Q8WWP7	22
Q9Y2D4	6
Q9Y2D0	2
Q9Y2D2	5
P29218	34
M0QYT0	741
Q2Q1W2	4
Q5UCC4	6
Q01831	7
P62942	85
Q9BT67	1
Q9BVK6	184
P56589	6
Q92990	4
P51911	27
P07451	57
Q8NBX0	378
Q9Y383	94
Q8TBQ9	10
Q9NVA1	9
P57729	11
P57721	207
P04196	300
Q9BXR6	11
Q9BXR0	2
Q9H8Y5	8
Q9H8Y8	127
Q86UT6	16
Q5T0F9	6
Q9P1F3	41
Q6UXB4	17
Q9UJC5	26
Q8IX07	4
Q8IX04	2
Q8IX01	6
R4GN35	12
Q9Y6H1	46
Q00013	34
Q9BZH6	28
P08294	20
A0PJW6	1
Q6XR72	3
Q96A26	97
P01112	79
P01111	100
P01116	93
P54577	235
O75751	5
P68366	4129
Q5VW36	24
P68363	5385
P54578	188
P08473	25
P52758	2023
P61970	44
P61978	1490
P52757	4
P52756	4
Q96LJ7	311
O94822	14
Q9H4E7	8
O94826	257
O94829	2
O95425	27
Q8TD30	56
P48200	8
P04040	8636
Q6N043	2
Q8TCS8	67
P52292	31
Q9NWB6	2
P16050	1
Q16401	152
Q9UHI5	2
Q9UHI7	1
Q9H446	12
U3KPW6	17
O75794	1
P46977	237
Q9UNU6	186
P62917	187
P61626	65
O75791	2
Q6WKZ4	1
Q9UFN0	138
Q9Y484	2
Q8TBC4	28
Q12797	242
Q12794	1
Q12792	133
O94776	42
Q12791	3
P09913	5
Q96HV5	5
P09917	34
O00423	9
P09914	13
P62191	196
P62195	169
Q96B49	1
Q96B45	5
P51589	57
O00429	138
P30499	241
P30492	264
P30493	303
P30490	280
P30491	281
P30495	289
P49638	49
P61088	173
P61086	88
P61081	46
P85037	3
Q7Z3J2	57
O60487	3
H0YA47	26
O60488	379
Q9Y6W3	12
Q96IX5	157
Q8WTS6	4
Q6UX04	5
Q6UX06	10
Q6UX07	1
O00193	28
O00192	17
O00194	81
Q8NDZ4	1
P54646	34
O75962	2
Q9H0A8	15
Q03393	5
Q12899	5
O76062	86
Q96I36	3
P05109	331
Q96I34	1
Q9P2C4	1
O00330	20
Q96T23	8
O00339	4
O00338	4
P05106	59
P05107	76
Q96CE8	3
O95168	91
O95169	77
O95166	3
O95167	5
P06132	140
P06133	567
Q13948	8
O95163	64
Q9BRP1	1
Q9BRP4	4
P51636	3
Q9BRP8	162
P0C024	4
Q969Y2	1
P02652	181
P02655	67
P02654	37
P02656	272
P15880	315
Q96QC0	3
Q9H1E3	117
Q9H1E5	19
P53985	37
P29536	3
Q9Y241	72
Q99829	109
Q99828	5
P22310	715
P22314	1742
Q5SGD2	1
P27797	4244
Q14320	5
P24043	10
O43808	7
O43809	117
Q15811	58
Q15813	8
Q15814	4
P01303	7
O43759	5
Q15819	107
O43752	4
Q7KZN9	3
P53367	45
P53365	27
Q14498	163
Q9UGT4	14
Q8N4C8	4
Q96JY6	98
Q05639	4148
Q6P2E9	40
O75323	36
O00214	18
P82921	2
P20813	52
P20810	461
P20815	330
O95872	1
P63104	1327
Q13308	31
Q9Y5S9	100
Q9Y5S2	83
Q9Y5S1	2
Q9ULV4	149
Q9ULV0	2
P61165	4
P61160	274
P61163	158
Q9H9P8	36
Q9BZ67	1
Q9HCD5	64
Q8IWE2	131
Q15070	5
P05976	62
Q9P0Z9	395
P55039	23
P55036	122
Q6NXE6	3
Q08830	31
P16260	11
Q5T160	3
Q9BUI4	1
P62277	264
P62273	47
Q03701	5
P45984	18
P45985	16
P45983	13
Q9HB58	2
Q96JM3	3
Q6PI78	4
P09104	3373
P09105	5
P09455	140
P16671	78
P56211	11
P21796	1215
Q9BVI4	3
Q9NVG8	14
P02489	1
O14578	2
O14579	162
Q96P47	2
P49841	10
P49840	11
Q687X5	24
P58546	154
P49848	2
Q86UV5	1
Q9H173	2
Q9NVA2	160
Q86XZ4	1
Q9H8W4	3
Q10570	38
P20774	99
E9PLD3	4
Q9UQR0	2
Q9UQR1	1
P18463	305
Q5VT66	86
P43699	2
Q9Y508	7
P30453	214
O60739	63
Q9NPY3	7
P17813	16
P17812	38
O95394	161
O95396	13
Q86WA6	123
Q13177	131
P14136	126
Q9P287	21
Q9P289	42
Q96LD8	3
Q9UIW2	5
Q96LD4	2
Q6P4E1	5
Q629K1	1
P32189	75
Q99496	4
Q8TD55	28
P39656	470
Q6N069	16
Q86TX2	577
Q9H1X3	14
Q6N063	6
P39059	14
Q6RFH5	2
Q02083	26
Q8N1B4	26
P07947	32
Q6PIJ6	3
P07237	6993
P07942	112
Q5JS37	5
P16070	56
P53420	1
P25774	67
Q96KN1	6
Q14686	1
Q9UNW1	15
H3BN98	143
Q14683	204
P16383	7
Q7L3B6	3
Q8NB90	17
P11766	1605
Q8N3X1	3
O14802	4
Q9UPU5	39
Q9UPU7	3
Q96B26	8
P36406	16
P36405	56
P36404	23
P12036	34
D3YTE6	97
H0YIB2	922
O60934	4
P47914	124
Q9NXF1	4
Q9UBQ7	3946
Q9UBQ5	79
Q9UBQ0	97
Q15796	3
Q96CT7	22
P12236	587
Q8N5N7	8
Q07075	62
Q9NZT1	5
Q9NZT2	83
P61204	747
Q96S06	16
P61201	59
P13727	19
Q15262	6
Q9UJK0	1
H0Y8K0	6
Q8NDX5	2
Q8IUF8	1
P05162	2
P05160	3
P17900	19
P05166	398
P05164	330
P05165	556
Q9UL15	15
Q9P2E3	1
P55263	299
P55265	87
Q9UL12	967
P55268	123
Q96CG8	3
P61225	66
O95140	65
O95147	1
Q9NP66	1
P38117	953
Q9NP61	38
Q9H6Y2	3
Q6PJT7	21
Q7LBR1	8
Q58DX5	6
Q96NC0	3
Q9UKF6	15
Q16836	1867
P08727	584
O15382	20
P78329	360
P29558	5
Q9Y265	125
Q9Y263	92
Q9Y262	206
Q6NW29	5
Q5KU26	11
Q01518	826
Q13496	21
P09661	99
Q5VWJ9	6
O95471	1
P09669	71
P09668	68
Q6ZMJ2	1
Q9UNM6	170
Q86VM9	13
P00414	14
P21589	92
P02671	2160
O43823	8
P08648	115
O43826	69
P02679	1842
Q5THJ4	2
Q9BXL5	125
O43772	216
Q5TC84	1
O43776	149
Q92785	6
P10153	54
Q92786	11
P10155	87
Q92783	15
P46087	30
P46734	45
Q9Y3C4	6
Q9Y3C6	44
Q9Y3C1	9
Q9Y3C0	4
P35573	2053
Q71SY5	1
Q9Y3C8	26
P35575	21
Q99807	9
Q99805	69
Q99808	31
P42345	48
Q96JG6	10
Q9H074	19
O75306	154
Q8WUR7	1
Q13098	40
P14091	1
Q9BQS8	62
Q13094	11
H0YNP5	1401
Q5JPI9	1
Q13325	10
P23526	919
P23527	4605
Q96DN0	7
P23528	1676
O00488	1
Q9Y5U9	26
Q00839	803
Q9NRW3	11
Q9Y5U2	2
P98082	34
P19388	22
O43488	300
P19387	17
Q30134	79
Q9ULT8	60
Q15493	449
Q86Y46	139
O15541	2
Q8IZE3	2
P36873	212
P36871	3005
Q9NU22	29
Q9HCJ5	3
Q8NC51	270
Q8NC56	22
Q8NC54	2
P18440	4
Q6AI08	2
P43005	1
Q96EH3	2
Q8WXF7	4
Q8WXF1	58
Q9HC35	333
P22695	976
P22694	64
E9PGF5	187
A6NLP5	94
Q16740	58
P62258	1727
P62256	14
A6NKD9	2
P62253	11
Q9HB71	99
P07148	16938
Q6NXG1	4
Q96K21	5
P55010	105
Q9NSB2	95
P56270	9
Q9H2B4	29
P56277	4
H0Y494	14
P56279	8
Q9NVE7	40
Q9NVE5	1
J3KMX3	629
Q8NBT2	2
O14558	32
Q9Y320	13
O14556	107
P11686	6
Q9NSB8	1
P49863	3
Q9Y696	195
Q9Y697	24
Q9Y694	6
P35749	1385
Q86UX7	152
Q9NQA3	17
Q9C0C2	258
Q00587	3
Q9C0C9	56
P29966	406
P29972	10
O00767	15
O00764	185
O00762	4
O00763	282
Q9BZL4	31
P08253	1
Q9BZL1	7
Q08209	26
P0C7P0	8
O75531	69
O75530	2
O75821	100
O75534	112
Q00059	80
Q9Y6L6	101
P42685	6
Q9C0B0	2
O95807	1
Q96BD8	1
Q13158	6
Q8NFH8	5
Q13153	30
Q8NFH4	5
Q13151	123
Q13155	66
Q6ZS81	6
P52790	72
P62891	6
Q9UII2	59
Q96Q11	21
P62899	113
Q96Q15	5
Q96ES7	3
Q92844	3
Q92841	397
Q58FG1	345
P98164	12
P30531	2
Q05823	3
P98160	1361
P27169	313
P22102	248
P22105	541
P12829	80
P12821	48
P04049	13
Q9H444	42
O75795	298
Q9ULL4	2
O75792	5
Q9H910	34
D6REX3	583
Q9H1Z4	9
Q02750	80
P61457	139
Q53T59	36
Q5JS54	4
Q9UNQ2	2
P13073	238
P60660	581
P46940	985
Q6PGP7	93
Q9H4I3	1
Q9H4I2	1
Q9H4I9	2
O94788	157
O14828	40
P04433	43
P04430	2
P04439	247
P50238	4
Q5VZE5	7
O60315	1
Q13207	1
O60318	1
P30459	191
P30457	204
P30455	237
P30101	4274
P30450	210
Q9UBS8	4
Q9UBS3	121
Q9UBS4	117
Q06278	3738
P63313	120
Q52LG2	2
Q92974	24
Q96HQ2	1
Q14CZ8	5
O00159	385
O00154	16
Q9UJM8	1114
P61224	391
O00151	448
P61221	128
Q06187	6
Q9H0M0	3
Q13636	12
Q13637	71
Q8WTW3	24
Q13630	207
Q8IUD2	98
O00487	60
O00483	114
P05141	992
P52895	3115
H7BZG0	28
P55209	134
Q9BRT6	1
Q7Z4S6	10
Q9BRT2	3
Q9BRT3	8
O15013	2
Q6ZT21	1
Q9NSB4	38
P04233	71
Q567U6	41
Q9NP80	5
Q9NP81	71
Q3ZAQ7	6
P15848	10
Q9UKD2	8
P31415	3
Q96NA2	12
Q9BU23	43
A0M8Q6	664
Q6IA86	27
Q8N2U9	7
Q8N2U0	63
Q15758	12
Q08J23	61
P00439	618
Q6ZMH5	1
P35080	26
P68133	7796
O43847	82
Q66K14	31
Q8WVM7	22
Q8WVM0	4
Q9UER7	1
Q8WVM8	166
P01344	2
O75494	67
P35555	691
P35556	92
P35557	12
Q14185	30
P35221	766
Q6ZXV5	39
P35558	504
P10176	11
P18564	15
O60678	1
Q8TER5	8
Q9Y3A6	91
Q9Y3A5	74
Q9Y3A4	4
P23193	49
Q9Y3A0	1
Q3KQU3	5
O15239	5
Q7L5N7	6
Q7L5N1	38
Q96JE7	30
O75674	8
Q8IVM0	14
P52630	42
P23443	6
Q8IVM8	33
Q9BQQ3	3
O43715	10
O43719	37
Q96DH6	2
Q96D53	2
Q9NPB8	1
Q14728	3
Q6GMV3	26
Q6GMV2	3
P23508	6
Q14181	1
Q99759	4
Q99758	66
Q99757	25
P49427	2
P35222	438
Q7Z7M9	2
Q9ULR3	1
Q14186	1
Q8IWA0	1
Q8IWA4	13
Q8IWA5	16
Q9H9T3	12
P51884	507
Q16584	2
Q8WXD9	2
P33316	94
P16220	6
Q6DKK2	3
P22670	3
Q53H47	2
P04844	996
Q96KA5	38
Q16762	2373
Q9UK76	19
Q0VF96	99
Q9Y2B0	240
Q9NWU2	12
P47895	141
Q9NWU1	38
Q9BW30	15
Q9Y2B9	2
Q9HB90	14
Q5JVF3	2
O14618	43
A8CG34	1
P55072	1837
Q9P0V9	33
Q96K49	1
Q9P0V3	1
P56524	2
Q9H2D1	1
P51970	141
O14530	6
O14531	27
Q50LG9	1
Q6V1X1	1
Q9BYD6	28
Q9BYD3	15
Q9BYD2	7
Q9BYD1	22
P17174	2654
Q9BXX0	11
Q9Y4X1	170
Q9H8S9	35
P98179	44
P42898	6
P14854	190
Q9NQG1	3
Q5SW79	2
Q9NQG5	98
Q04917	514
Q6UXD5	4
Q93083	48
O00743	31
O00746	3
O00748	581
Q93088	6571
Q7Z3Q1	4
P09417	1006
P98172	3
Q9Y6N1	3
Q9Y6N7	2
P02730	926
P08236	233
P08238	4048
P23297	5
Q9Y547	8
Q1KMD3	190
O95825	1
Q96AZ6	7
Q15119	7
Q15118	9
Q6PK18	2
Q15111	3
Q15113	9
O15226	3
Q5VWQ0	1
O15229	134
O15228	25
Q5EBM0	3
Q9H0V9	17
Q8TF72	7
Q8TF71	1
Q8TF74	5
Q5K4L6	41
Q9UK41	21
Q9UK45	5
Q92688	187
Q6P9B9	1
Q92685	5
Q6P9B6	7
P27144	414
Q93062	11
Q96QZ7	7
P04062	16
P26368	111
P04066	48
Q8NFJ5	4
P54803	2
P54802	66
Q9H936	46
Q9H939	3
Q14532	51
Q14533	118
Q14534	41
Q9NWH9	49
P19022	116
O76015	36
P07902	122
P07900	4446
Q8N1N4	94
Q49B96	1
P49247	20
S4R3N1	1458
Q9UNS2	119
O94888	6
O94886	7
O94887	5
O94880	1
O14841	347
Q9NYR9	2
Q15392	252
Q15853	1
Q6NSJ0	5
Q15397	1
P58004	1
Q9UPY8	18
O75116	139
O75110	2
O75113	3
O75112	1
Q9UPY3	15
Q96G74	9
Q9UPY6	3
Q8NEZ2	8
Q8NEZ5	9
O60337	2
P33121	3599
O60333	9
O60331	2
P30479	256
Q9UBU6	6
Q9UBU9	18
P30475	301
P61024	5
P61026	218
P61020	91
P17342	2
Q9BQL6	12
Q8NG06	2
P12544	10
Q14CX7	11
O00170	32
P12273	2
P12270	433
P12277	78
K7EIG1	172
O00178	14
Q15287	23
Q15286	108
P55196	135
P61244	2
P61247	386
Q13618	100
Q13619	94
Q13610	7
Q13613	5
Q13614	2
Q13615	2
Q13616	89
Q13617	82
Q9NS15	3
Q96I51	6
Q96T88	11
Q96I59	16
Q0VDG4	10
O95104	14
A8MXV4	5
Q5XKE5	346
Q9HC36	5
P51690	126
Q5T447	18
Q5T440	44
Q9H6U8	9
O15031	100
Q9H6U6	1
Q9BRZ2	16
O15037	1
Q9NZP8	12
Q9NSD9	110
P38405	37
Q9UKB3	1
Q32P51	598
Q9P032	10
Q96EQ0	5
Q96ST3	8
Q96ST2	2
Q96QE2	1
Q9Y223	69
Q9Y221	1
Q12874	118
Q9Y227	1
Q12872	1
Q9Y224	77
Q63HQ2	9
Q9HBI6	242
Q9HBI1	30
Q9HBI0	9
Q00688	200
P60228	109
P04217	263
P04216	20
Q9BZE9	28
Q9BTL3	2
Q9BTL4	4
P09622	718
O43865	64
P46776	157
P46777	346
P46778	131
P46779	84
Q8NBM4	2
Q5T5U3	3
O75477	215
O75475	65
Q8NBM8	2
O60658	1
Q9NRA0	2
O60656	496
K7EQW8	20
P28715	5
Q96JC1	14
P08574	224
P08575	119
P08572	170
Q9H8L6	16
P08571	83
Q13057	123
O75616	2
P08579	30
Q6UB35	83
Q9ULR0	3
Q8N392	14
Q9BYX7	5547
Q9NPB0	2
P54619	116
Q9Y5Y5	4
Q9Y5Y7	5
Q9Y5Y0	1
Q00872	17
Q9Y5Y2	16
Q99733	201
Q99735	117
Q8IZA0	22
Q99653	18
Q7Z7K0	13
Q7Z7K6	34
P05997	9
Q9NZ52	3
Q86Y07	2
P82980	27
Q8TEB1	41
Q70UQ0	17
Q96C36	14
Q86SQ4	3
Q86SQ0	23
Q9NW81	3
Q6DKI1	2
Q9NW82	1
Q8NCR9	7
Q99879	4838
Q9NUY8	9
O14983	161
O14981	3
O14980	210
Q96KC8	21
P56962	3
Q9ULP9	24
Q16706	135
Q9BY77	28
P35475	1
Q9Y2L9	2
Q9NWW5	3
Q9NWW6	11
Q9Y2L5	7
P07108	638
P25440	2
Q9Y2L1	27
O14678	12
K7ELL7	737
P41743	5
Q8N8A6	1
O14672	24
Q8N8A2	16
P50579	167
P55058	5
Q9UNN8	3
Q9UNN5	13
P50570	178
Q9P0T7	2
Q8NBP5	2
B7Z8V7	527
Q5S007	67
Q9NQ29	33
O14519	1
Q9BYB0	1
P49821	179
P20472	4
Q6P587	111
Q03013	754
Q8WWH5	1
P23921	48
Q6P589	1
Q07954	861
Q07955	349
Q5T0N5	8
Q9NQE9	14
Q4KMP7	5
O60826	65
P11802	22
P20711	71
P01621	101
P01620	152
Q6R327	3
O75934	20
Q13868	10
Q13867	46
P57105	43
P17568	32
O95848	3
Q96AX2	52
Q96AX1	5
P24387	1
P24386	3
Q8TDX7	10
P43246	50
O15294	45
Q9UK22	5
Q9UK23	2
P83111	145
Q7RTP0	2
Q7RTP6	2
Q9H3H5	1
Q9H3H3	7
P07686	161
Q96EY8	196
Q4G0J3	21
Q92804	153
Q92805	6
Q02539	1168
E9PLY5	153
Q95604	156
Q6NXT1	2
Q8WYA6	27
Q8WYA0	3
P04003	217
Q14558	73
Q86TB9	6
P04004	268
Q96EY1	64
Q9H488	41
Q3YBM2	13
Q9NRM0	6
P54868	9774
Q96PD7	1
O43505	2
Q9UID3	24
Q6NZ63	1
O96008	43
O96009	58
O96000	97
Q9UHA4	29
O96005	70
O96007	11
Q9H4M9	212
Q53FA7	38
Q9H4M7	2
Q8N3R9	2
Q8N3R3	1
Q13263	310
P54289	9
Q13268	67
O75131	132
P04843	1307
Q9BWP8	2
Q02790	286
Q8TEM1	94
P61006	158
P53621	794
Q9UBW8	31
Q9UBW5	10
A8MSI8	1
P61009	47
Q96BY7	2
Q15738	163
Q96BY9	4
P40199	74
Q6P9H5	4
O15446	6
P54136	250
Q9H5Q4	9
Q9NYP7	15
P14550	1855
P14555	1
Q9BQJ4	2
O00115	10
F8WB96	1251
P17096	68
O43678	65
A4D1U4	1
P38646	3454
Q9NWU5	11
P30419	79
Q504Q3	3
O00534	16
Q96DT0	40
Q96CM8	192
P47897	341
P48507	65
Q6ZT62	14
P00505	4075
O15054	292
Q8WXS5	2
P48509	2
Q9BRX8	287
Q9NZN4	151
Q9NZN5	38
Q9NZN3	233
Q7Z4W1	5312
Q9BRX2	7
Q86WC4	1
Q9NZN8	4
Q15293	169
Q8N5D0	1
P37198	13
P12259	2
Q9P013	2
Q9P016	15
Q9P015	8
P56192	182
P56199	299
Q9HBK9	38
P59768	18
Q9P1Y6	1
Q9BU61	9
P07738	71
O95050	1
P07737	2042
P04271	2
P09601	159
P04275	49
P00966	6422
Q6IB77	753
O60518	28
O60516	1
Q9NTX5	162
P50552	84
Q9UKV5	8
Q8WVI0	1
Q9UNL2	64
P53814	2
P46020	8
Q9Y3E2	2
Q9Y3E1	30
Q9Y3E0	52
Q9Y3E7	5
Q9Y3E5	54
O75452	557
P14317	86
P14314	741
P35354	2
Q5T653	5
Q8WUX1	4
Q7Z6M4	3
Q8WUX2	1
Q7Z6M1	4
Q8WUX9	6
Q9H019	1
Q9Y4A5	36
Q13075	4
P20290	111
P20292	4
Q7KZF4	1138
Q0IIM8	7
O94925	31
O94927	1
O94923	1
O94929	23
Q14764	157
Q14767	6
Q14766	19
Q9NPD8	2
Q99717	2
Q99715	141
Q99714	1685
Q9NPD3	10
P14780	54
Q9NPD5	119
Q04637	326
Q8N661	3
P28845	426
O75431	33
Q8N668	12
P26992	1
P26447	51
P26440	532
Q9NZ32	16
E9PDT6	638
Q9HCL2	26
Q16543	145
Q16540	12
Q9H3S7	48
Q9H3S4	2
P26196	93
P11441	8
Q9BUQ8	33
P85299	1
O43314	19
O43315	26
O43312	13
O43310	5
Q5H8A4	1
O43318	1
Q53H82	96
Q96FV2	77
Q96FV9	23
Q969H4	1
Q9BY50	35
Q9BW71	8
Q9BW72	7
O14653	27
Q9NWQ8	4
Q6IAN0	46
O14657	5
O14656	26
P49593	41
P49591	278
P49590	34
Q96MW5	9
Q17RC7	35
Q7L1V2	1
Q9UNH7	108
Q8TBG4	4
P30622	105
P20908	14
P30626	84
P01817	1
Q8NHY2	1
P18577	1
Q9C0I1	6
Q9Y4X5	4
O00255	1
A6NHR9	64
Q96JP5	9
P01608	40
P01602	22
P01605	7
Q9H2H8	31
Q9H2H9	2
P08833	7
P57086	1
P02771	648
P02776	46
P02774	534
P02775	39
Q9HAT2	58
Q15155	272
Q15154	26
P17542	4
P17540	5
P34059	14
O95319	15
Q9UJ41	3
O95861	98
O95865	147
O95864	18
O15269	24
Q9H0R8	3
O15260	242
P35908	2439
Q9H0R6	4
O15264	9
Q9H0R4	51
P20592	20
Q7RTV0	16
Q7LGA3	4
P39019	228
Q9P206	2
Q8N6H7	53
Q68CK6	1323
Q9H3N1	54
P56385	108
Q92820	246
Q92823	4
Q92828	1
Q6ZW13	1
P00558	2394
Q9Y6B6	247
Q9BZF1	31
O75843	10
Q9Y587	2
Q9Y584	6
Q9BZF9	11
O75845	2
O75844	34
P05089	3232
O75694	81
A8MVZ9	476
P09012	36
Q9Y230	129
Q9H8M1	1
Q5VTR2	21
P12883	1020
P12882	370
P00734	187
Q9BYQ4	3
P00736	81
P35670	7
P00738	1997
Q14571	207
Q9H1P3	4
Q14573	45
P08493	1
P42025	86
Q5H9R7	22
P54840	347
A1L0T0	240
Q9UHG3	301
P41223	6
P41222	2
P41227	40
P41226	73
P49207	29
P46926	58
Q92530	53
Q8IZ83	99
Q92538	72
Q92539	3
Q9BQ61	37
P20336	63
P20337	59
Q70J99	42
Q02809	59
P20339	83
Q8N3P4	3
P11277	626
P11274	3
Q13247	111
O75150	26
O75153	169
O75152	5
Q13243	122
Q6P0N0	6
P11279	156
Q75N90	4
Q15717	133
Q15714	5
Q9Y548	1
Q96BW9	3
Q68CP9	1
Q96BW5	25
Q99504	2
Q8NB16	4
Q9Y6N5	361
P11055	510
Q8NB15	1
P18754	61
O15460	11
Q53TN4	10
Q9NYV4	9
Q9UJS0	1380
P61289	44
Q96IF1	4
P55157	1546
Q8IXB1	17
O95081	10
Q9BX93	35
Q9BX95	2
Q9BX97	3
P21266	121
A6NH11	5
P84103	211
P84101	2
Q460N5	78
Q96I99	1070
P31749	22
P31213	5
Q96N66	22
Q96N67	4
