Uniprot_AC	nb_obs
Q8TE57	6
O75503	56
O75506	1
P22314	28
Q8IUX7	87
O75509	77
P27797	421
Q9H3G5	106
P35606	10
P05362	26
P62993	16
P62995	4
P24043	439
Q8NFU7	1
P0DJI9	51
P0DJI8	87
P06310	145
P06311	30
Q92743	63
P06313	186
P39060	191
Q9H741	26
P06317	11
P06319	28
P16860	2
Q13162	5
P01303	29
O43759	2
Q15818	444
Q15819	26
Q86TY3	7
O43752	5
Q8WVQ1	125
Q7Z5A9	10
O60883	2
Q9NRB3	11
Q92563	139
Q7Z5R6	1
P22223	12
P52566	9
P52565	15
Q3ZCW2	1
Q92752	242
Q6UWP8	56
O75695	1
Q14257	9
Q495W5	21
Q9UGT4	11
Q15762	1
Q6JBY9	4
P19438	20
Q8IU80	2
Q96HE7	1
Q02383	8
P46531	29
Q8NES3	66
Q9H251	17
Q92879	1
O14908	2
Q6IBS0	10
Q05639	106
Q04721	49
P12814	5
Q9H3U7	4
P49184	8
P08670	73
D6RBV2	238
P49189	3
Q6UUV9	1
P26012	2
O75326	634
O75324	1
P07996	140
P07998	1549
Q9BYC5	1
Q14596	4
P32969	17
O14907	2
P40123	3
P21810	26
O43813	3
Q8IVN8	10
A8MVZ9	412
P16284	6
Q5JTV8	7
Q9Y5H0	6
Q16787	10
Q02763	1
P15090	21
Q9NY47	112
P63104	88
Q13308	26
Q9Y5S9	4
Q9ULX7	7
P49454	4
Q86Y82	26
Q14676	1
O94766	15
Q9ULV1	1
O94760	69
Q9BQ16	127
P61160	3
P07949	5
Q9Y5E8	6
P36896	7
P36897	2
Q12905	2
Q9H9P2	3
Q92499	1
Q9Y5E4	3
Q9ULF5	67
Q96B54	1
P07333	582
P04406	425
P07339	681
Q5VSG8	35
Q99784	71
P14415	17
P61764	8
Q9NS69	2
Q9NSD5	1
P61769	1435
P80419	4
P55039	2
O60927	1
P10606	1
O60928	3
P01876	1432
P01877	985
P01871	663
Q92796	1
C9JMV9	6
P62318	1
Q6FHJ7	45
Q13683	3
Q7L2H7	1
P12724	1
P23327	1
P55107	2
Q8NE71	1
F8WE90	590
Q9HBR0	35
