Uniprot_AC	nb_obs
Q92979	6
Q99942	3
Q99943	3
Q9BSF4	5
Q5RI15	20
Q66LE6	11
Q96JJ3	18
Q96JJ7	10
Q9UI26	19
P04179	269
Q7Z6J4	1
Q05397	34
Q14249	14
Q14247	79
Q5VTQ0	1
Q14240	112
Q14241	1
Q8IWX8	10
P24928	22
P15735	5
P07858	120
Q96SQ9	1
Q86YB7	32
O94952	5
Q14790	2
Q14061	12
P16298	10
Q68E01	22
Q96EV2	2
Q9GZR7	16
P15088	3
Q16795	58
Q16798	10
Q16799	12
P62280	34
P25786	69
P25787	86
P25788	46
P25789	59
O60220	5
O60229	1
Q8IZH2	19
P13591	140
P67936	287
P11413	121
Q9BUT1	71
P63220	4
P11142	830
Q86SX6	37
Q16134	95
Q8TBB5	1
P80404	28
G5E9V5	30
Q96GK7	33
Q2M3D2	6
O95777	3
Q13564	36
O95772	3
Q13561	52
Q9BWJ5	2
P01909	15
Q9Y279	4
O00203	121
P01903	50
Q9H2M9	69
Q96G28	1
Q96AQ8	1
O95365	2
O95361	6
Q96AQ6	46
O95363	5
Q9Y624	9
Q9BV79	14
P07686	104
Q00577	30
Q12965	9
Q9NXV6	4
Q96CW5	7
Q9P253	43
P62841	17
P62847	14
Q01628	15
Q01629	15
Q9P258	13
P09228	3
Q9Y6Y8	58
Q9GZM8	3
Q9UKV8	41
Q9GZM5	2
Q9GZM7	35
Q9UKV3	29
P35606	127
P46199	21
P35609	250
P42566	68
Q8NFU3	6
Q6P1M0	8
P39060	104
P11908	97
Q92569	3
Q6ZMZ3	21
Q92561	6
Q92563	4
Q92562	4
Q92564	1
P52566	90
P52564	1
P52565	96
P57088	23
Q8WU76	8
Q8WU79	1
Q96HE7	39
P08311	8
Q9H251	1
Q9H254	32
P08319	56
P08670	974
Q8TED0	2
Q8TED4	5
O43598	30
P07996	178
P07998	1
O43592	27
A5PLN9	5
P40121	48
O95563	15
P40123	22
Q96BP2	2
Q96BP3	3
Q86X53	2
Q9BQC6	2
Q86X55	7
Q9NYI0	7
O43818	3
Q96RQ3	75
Q96RQ1	2
Q8N3U4	16
Q9NQP4	10
P40692	1
Q8IUI8	6
Q8NFF5	6
P07332	3
P07339	1038
P61764	21
P61769	16
P69891	397
P69892	398
Q86WJ1	2
P10606	39
Q9HD15	2
Q9UEW8	5
P62072	4
P62070	22
Q96II8	2
H7BYY1	169
Q9UJV9	1
Q9HBR0	2
Q9NUM4	20
Q8NCN5	59
Q5JTJ3	9
Q96TA1	91
Q9P2R3	79
Q96C23	76
Q9ULD2	1
Q9P2R6	1
Q9P2R7	87
P51159	27
P51153	18
P51151	31
P51157	2
Q9BTU6	21
Q9Y2P4	22
Q9UMX0	19
Q9UMX5	16
Q13797	14
Q13790	1
Q96EX1	8
Q9Y478	9
P02462	80
P02461	6
Q9Y3L5	14
P78406	8
P23142	77
P17655	130
P05204	3
P14384	6
P01040	9
P01042	111
Q15029	79
Q96DV4	4
Q15024	1
O00541	1
Q15020	60
Q9H7H0	3
Q86V81	19
O15173	50
Q9Y4J8	8
Q9BXN1	18
Q9P1Z2	1
P62987	168
P34741	1
Q9BVG4	20
Q92954	8
Q92956	1
Q92959	14
Q9BVG9	2
Q99961	18
Q99969	12
P42224	67
P42226	39
P22234	48
Q01459	19
P26439	1091
P04156	1
P26927	5
Q96JH7	23
O75683	2
P49903	19
O75688	8
Q9H082	8
Q8N584	4
P19404	30
P02808	1
Q6NUM9	28
Q6NUM6	1
Q8N6R0	9
O14972	15
Q9NUP9	13
O14976	23
O14974	28
O14975	8
Q9NUP1	5
O14979	22
O95302	11
Q9GZP9	4
Q9GZP4	23
I3L4N8	1365
Q9H9A6	6
P49448	178
O75027	26
Q9H9A5	4
P49441	15
Q05519	4
P49447	5
Q8IWZ3	3
Q9HCU5	6
P11387	16
Q8IWZ6	3
Q02880	8
Q96MP8	2
Q13405	13
Q13404	37
Q13402	28
Q13409	65
P05787	102
P05783	40
P63208	178
P14406	4
P01861	478
P01860	683
Q96GE9	6
P61513	11
Q13542	1
P48061	1
Q13546	5
Q13547	34
Q5T750	2
Q96J02	11
Q9UBC5	8
P50148	35
Q9NVM6	1
Q96BM9	70
Q13895	7
P24557	11
P33908	3
Q8IY81	3
Q9BYI3	1
P18433	10
Q5QJ74	5
Q9H6R4	5
Q5VWZ2	57
P10412	80
O15061	17
P29317	3
P35998	51
Q29940	64
Q9Y646	26
Q9BV57	25
Q86UE4	48
Q9NXH8	1
Q9NXH9	3
P10643	147
Q86WN1	3
Q9UIF8	1
P01781	10
P62861	3
H0Y804	31
Q92896	70
Q969M7	2
Q969M3	2
P02787	998
Q8TAF3	16
P02788	66
O14498	1
O14495	4
O14494	8
O14497	6
Q9UKT5	2
Q9H1I8	2
Q5T6X4	1
Q86TI2	28
Q8NFW8	42
Q01968	34
P23083	10
Q9NRR5	7
P28370	26
Q92542	30
Q92541	5
Q92544	15
Q9H4Z3	8
P05413	40
Q9HAV0	31
Q9HAV7	59
Q9HAV4	14
Q96SB8	2
Q96SB4	1
Q96SB3	3
Q9H270	47
Q14457	6
Q8WU17	1
Q8TEB1	2
Q9Y3Q8	1
Q8NEU8	36
Q9Y3Q0	3
Q659C4	3
A5PLL7	1
Q8N111	3
P26599	150
Q9H5X1	11
Q99571	1
Q02985	10
E9PCH6	42
Q99575	16
Q99574	1
Q9BQA1	14
P22061	59
P82650	30
Q5W0V3	20
Q8NDI1	3
Q8IUW5	4
P36507	44
Q8IXI1	17
Q8IXI2	29
P19367	114
Q9NX55	3
Q9NX57	14
Q9NX58	2
P05455	74
P07311	9
Q6UWJ1	4
P10620	73
Q9BRA2	29
Q9H6H4	2
P22459	1
Q5T6V5	25
Q96DX7	1
Q9UJX5	3
Q9UJX4	3
Q9UJX6	4
Q9UJX2	4
Q9NR77	3
Q5BJH7	3
Q5BJH2	2
P84085	189
Q15477	95
Q9P2T1	33
Q96TC7	11
Q03167	1
Q6ZRP7	2
Q03169	7
Q9Y2R0	15
Q9Y2R5	5
P50213	106
Q9Y2R9	9
P29762	2
O60879	22
P30049	26
P30048	490
Q9H8W4	1
Q8N8S7	23
P30041	494
P30040	74
P30043	188
P30042	95
P30044	164
P30047	1
P30046	55
P55789	5
Q9GIY3	40
P55786	161
Q9UMZ2	4
P13667	159
P13196	6
Q15007	2
Q15006	10
Q15005	33
O00567	34
O00560	6
O00562	2
Q15008	71
Q96S44	11
Q9BTW9	66
P51178	38
Q8WWZ4	3
O15151	1
Q8TE04	1
Q8TCA0	4
Q96R05	7
Q8NBF6	2
Q9Y450	9
Q8NBF2	30
Q9Y320	20
Q92930	39
Q92934	5
Q5T7V8	1
Q9Y5K6	20
Q96AJ9	1
Q14203	157
Q14204	1071
P00338	305
Q9Y4H2	8
Q96EI5	3
P68036	50
Q9UN36	131
P68032	1129
P07814	222
Q15911	2
O43166	1
O43169	150
P19174	38
P79483	34
O15247	33
Q8N6T3	4
Q5XUX1	1
Q9H3Z4	12
Q86YN1	3
O14950	92
Q6FI81	23
Q9H9C1	1
A1IGU5	1
P36269	105
P27361	66
Q8IWT6	2
Q8IWT0	4
P61353	14
Q9Y618	2
Q15643	30
Q15642	21
Q6P4I2	2
P45381	12
Q13427	2
Q7Z2Z2	30
Q13423	122
O95487	35
O95486	46
P63261	2528
Q53HC9	10
P63267	968
Q96M96	1
Q13523	9
Q13526	36
P01880	5
Q8NHP8	111
P48735	64
P48739	54
Q8NHP1	30
Q8NHP6	3
Q9NWX6	3
Q9NT62	15
Q7L592	5
Q7L2E3	16
Q6ZS30	2
P48651	2
P19827	147
Q14999	8
P19823	137
P51787	4
Q14997	3
P51784	5
P62136	60
P12109	364
Q5VYX0	5
Q7L775	17
Q96GW9	28
Q9UQ80	67
Q8N5N7	5
P21108	48
Q9NQR4	67
P29373	3
P29372	2
P29374	4
Q12929	5
Q9Y666	2
Q9Y664	1
Q9UBE0	37
P03905	6
Q969S2	1
Q969S9	15
Q86WU2	6
Q8TAD8	1
Q6RW13	7
Q8TAD7	1
O60462	9
Q5QJE6	4
Q9H1K0	4
Q9H1K1	19
Q8N9N7	11
Q9NRP0	6
P29590	43
Q9NRP2	1
Q9Y6D0	1
Q9P2I0	11
Q9Y6D5	95
B1AP13	8
P02751	376
Q8WW59	40
O75251	15
A9UHW6	3
P43652	44
Q9Y6D6	47
P08686	981
Q9H4X1	1
P08134	65
Q53FV1	8
P08133	585
Q8N755	5
Q9H4B7	130
O95905	1
Q9UKR5	8
O43464	34
Q502W7	1
Q9H299	9
P15121	1982
P54259	2
P05556	168
P14678	15
Q8NEW0	6
Q01085	10
Q01082	1232
Q01081	18
Q8N139	5
Q8N138	4
P26572	1
P0CG30	69
Q86X10	21
P59998	57
O15498	27
Q99598	22
Q02218	227
Q8IV36	1
Q9NYM9	2
P82673	7
Q8WU39	1
P82675	15
P21926	19
P21291	139
P16615	140
O43447	17
P15104	10
P62306	6
Q30201	1
Q6UWH4	6
Q9BRG1	33
Q8NC96	2
Q8NI37	1
Q8NI36	1
O14727	5
F8WB63	384
Q9UJZ1	89
Q96A00	9
Q6BCY4	14
P58166	4
Q9NVD7	73
Q96DZ1	9
Q96I15	5
Q9NUI1	29
Q9NR56	16
Q5BJF2	9
M0R374	14
Q9NR50	10
F5H1X8	95
Q15459	58
P49711	4
Q8N8Q8	6
P13645	623
P13646	33
Q04828	52
Q04826	61
Q07157	58
Q15061	1
Q15063	29
Q96S66	18
Q15067	35
P55854	14
P17612	104
O00584	10
Q9H7D7	4
Q9H7D0	28
Q8WWX9	3
O15131	10
Q9BTY2	21
Q7L014	41
Q9H2V7	5
Q5VUM1	3
P51991	88
Q9Y303	7
P29120	2
Q9Y305	50
Q8IY95	13
Q5TZA2	9
Q8N4P3	29
P04114	1612
P15927	15
P15924	63
Q01415	17
P53041	47
P00352	281
Q13428	20
Q9Y5K5	22
P56589	2
Q8TCC3	2
Q9BXJ8	18
Q9BXJ9	45
O43149	11
O43148	2
O43639	3
O43143	80
Q6NUQ4	21
O43633	46
Q92667	8
Q92665	3
P53597	70
Q05086	20
Q9BSL1	2
Q9GZT3	40
Q13425	31
Q9GZT6	1
Q9GZT4	3
Q9GZT9	7
Q9GZT8	26
Q8WYQ5	1
Q9H330	46
Q8IWV7	20
Q6P161	1
O60240	66
O60244	1
O75061	3
Q9H9E3	28
Q13191	1
Q8IWV8	8
Q9HCY8	1
Q9UHQ9	42
P26038	381
Q9UHQ4	38
Q99436	31
P63241	119
Q99435	1
P63244	99
Q13443	1
Q13442	9
Q13445	9
Q99439	29
Q96GA3	1
Q96GA7	36
Q15599	14
Q13509	352
Q4G176	60
Q13505	55
Q13501	10
P12694	37
Q9NWZ3	1
Q9NWZ5	5
Q96BI3	3
Q7Z3B4	13
Q7Z3B0	1
Q7L576	151
Q9UQE7	95
P48634	8
P48637	47
P15311	447
Q9H223	72
Q16623	3
Q16629	21
Q9BS40	26
Q9BV19	1
P21127	13
Q6S8J3	1253
P29353	1
P29350	20
Q12907	60
Q12905	59
Q12904	36
P48553	14
Q9UBG0	25
Q969Q0	8
P03923	1
Q969Q5	12
P03928	2
P78509	1
Q7Z4G1	2
Q7Z4G4	1
P27816	106
A2RTX5	19
P49902	20
Q9UJA5	7
Q8IZ73	2
Q7Z434	12
Q86TM6	5
Q07812	26
Q07817	2
P78382	1
P78381	1
P78386	18
P78385	18
P14209	14
Q14BN4	11
P05186	82
P14207	11
Q9P2K8	2
Q9P2K5	3
P08247	4
P01743	7
Q86VS8	29
Q53FT3	3
O75909	3
O75907	17
Q05940	2
Q14008	99
Q96QK1	143
P05452	31
P17405	2
