Uniprot_AC	nb_obs
O14974	501
O14975	4
Q9NUP1	22
O14979	453
Q9NUP7	1
Q9GZP9	21
Q9GZP8	7
Q9GZP4	182
Q9H9A6	108
Q7Z7B0	7
O75027	58
Q8IZV5	4
Q02094	3
Q05516	3
P49441	26
Q05519	171
P49447	4
Q9HCU4	60
Q9HCU5	119
Q9HCU0	19
Q8IWZ6	11
Q8IWZ8	45
Q9HCU8	2
Q96PP8	72
Q96PP9	106
Q9UNA4	3
Q9Y2Y1	7
Q13405	34
Q13404	295
Q49MG5	2
Q7Z2X4	9
P05787	2638
P05783	1577
P63208	263
P14406	30
C9K0J5	36
P01861	2998
P01860	3971
Q8IXW5	1
Q96GE9	12
P25311	333
O00566	67
Q8NHR9	2
Q13541	232
Q13542	25
O95714	17
Q13546	54
Q13547	453
Q9NY93	31
Q9NY97	1
Q5T750	5
O00221	8
Q96J01	40
Q6PD74	11
Q9UBC3	3
Q9UBC5	80
P50148	207
Q9NVM6	42
Q96N77	2
Q96BM9	199
Q13895	66
Q9NVM4	2
Q9H2W6	51
P33908	18
Q8IY81	118
P37108	307
Q9H3S5	1
Q9NQ92	16
Q9BYI3	8
P18433	64
P08700	1
P21802	23
Q5QJ74	51
Q9H6R4	86
Q6ZVL6	11
P10412	1510
P60896	1
P48556	132
P29317	22
Q86XK3	2
P10646	3
P35998	481
Q86XK7	3
Q9Y646	110
Q9BV57	76
O15067	487
Q5T0W9	17
Q86UE4	368
Q08722	97
Q9NXH9	63
P10643	501
Q9NQL2	40
Q86WN1	24
Q5SZK8	46
Q9UIF8	10
Q9UIF9	22
Q9P273	8
P01780	25
Q9P270	47
P62861	60
Q9P275	15
Q9UIF3	1
P51812	238
P51810	1
A0JLT2	4
Q92896	579
Q969M7	21
Q86WW8	9
Q969M3	11
P02787	9144
Q8TAF3	69
F5GWX5	740
Q8TAF7	3
O60443	86
P07947	117
P01743	73
O14498	88
O43566	9
P07942	708
O14492	4
O14495	20
O14494	9
O14497	162
Q9UKT8	1
Q9NZM4	2
P09067	4
Q8N1B3	1
O95926	22
Q9UKT5	10
Q9H1I8	20
P07099	846
Q8WYH8	2
Q86TI0	37
Q86TI2	135
Q8NFW8	270
Q9NRR8	2
Q562F6	12
Q9NRR3	10
P23083	74
Q9NRR6	1
Q9NRR4	1
Q9NRR5	116
P28370	253
Q5JR12	3
P32971	2
P32970	2
Q5JTW2	1
C9JZR2	916
Q92543	9
Q92542	69
Q92541	104
Q92540	3
Q92547	3
Q92545	17
Q92544	123
Q5T7M9	2
A1L390	27
Q9H4Z3	92
P20340	272
P05412	8
P05413	219
Q9HAV0	254
Q9HAV7	169
Q9HAV4	258
Q96SB8	30
Q6PJF5	27
Q96SB4	52
Q8N806	39
Q6A162	7
Q9H270	140
Q14457	15
Q8WU10	2
Q8WU17	12
Q14451	25
Q9Y3Q8	63
Q8NEU8	154
J3KN67	1581
Q8TEB9	8
Q9Y3Q3	22
O75096	2
Q9Y3Q0	49
Q659C4	31
Q8N9T8	162
Q5UE93	1
Q8N118	5
A5PLL7	4
Q8N111	1
P26599	1442
Q9H5X1	14
O95544	19
Q8IYS4	2
Q99572	8
Q00G26	9
Q99570	56
Q9BQA9	35
Q99575	38
Q14687	7
Q9BQA1	115
P22061	480
P82650	60
Q8NCJ5	2
Q5W0V3	82
P40818	79
Q8IUW5	13
Q8IUW3	5
P36508	2
P36507	264
Q0VG06	3
P81877	19
Q8IXI1	97
P19367	855
Q9NX55	47
Q9NX57	2
Q9NX58	79
P07311	34
Q2M1K9	2
Q9HC84	14
Q96S90	11
P03886	9
P10620	45
Q9BRA2	245
Q9H6H4	11
Q9BRA0	1
Q29718	597
Q5T447	41
Q9NZG7	2
Q9BQ04	165
Q5T6V5	180
Q14CM0	2
J3KRG8	1
P15291	13
Q96DX4	6
Q96DX5	20
Q9UJX5	13
Q8IZD4	20
Q96DX8	2
Q96A26	105
Q9UJX3	32
Q96A22	4
Q8NCL4	14
Q9NR77	5
Q5BJH7	14
Q5BJH2	3
Q9NUK0	38
P84085	550
Q15477	171
Q9P2T1	133
Q96TC7	83
Q96KQ7	38
Q96KQ4	13
Q03167	43
Q15942	1044
Q03164	41
Q6ZRP7	5
P13995	49
Q03169	92
Q9Y2R2	1
Q9Y2R0	50
O60870	12
P50213	304
Q68CZ2	488
Q9Y2R9	64
P29762	82
P30049	154
P30048	739
Q8N8S7	334
P30041	2209
P30040	618
P30043	741
P30042	490
P30047	31
P30046	314
Q96EF6	5
P55789	18
Q9GIY3	157
P55786	1282
F5H604	131
Q9UMZ2	45
P25101	2
P13667	2058
P13196	5
P05534	622
P51116	104
E9PNZ4	405
Q96DT6	1
Q15007	34
Q15006	50
Q15005	243
O00567	516
O00560	97
O00562	14
Q8TB45	63
Q15008	328
Q86VD7	1
Q8N2H3	5
Q96S42	1
Q9UM73	3
Q96S44	47
G3V1L9	659
P36404	90
Q8NHM5	9
A0PK00	1
O15156	10
O15155	20
P51178	302
Q9H7F0	7
Q8TE04	6
Q8TCA0	29
Q8TE02	5
Q8N344	1
Q96R05	4
Q96R06	5
P62753	392
Q8WVB6	34
Q9Y2T7	161
Q3B820	1
Q8WVB3	3
Q8NBF6	8
Q9Y324	3
P78423	8
Q8NBF2	233
Q5BKZ1	84
P21757	14
Q92930	171
Q92934	140
Q99909	6
E7EVY3	422
P15907	22
Q96AJ1	6
B7ZC06	71
Q96AJ9	19
Q14202	97
Q99933	13
Q14201	2
Q14207	3
Q14204	4738
Q6UWU4	1
Q6UWU2	11
P00338	1348
Q9Y4H4	6
Q9Y4H2	66
Q9BX10	2
P68036	415
Q9UN36	361
P68032	9044
P07814	1178
O15243	1
Q6NUS6	4
Q15911	13
Q15910	19
O43166	37
O43169	166
P19174	197
P79483	130
O15247	159
Q8N6T3	121
Q8TDQ1	1
Q5XUX1	8
Q8N6T7	6
Q9H3Z4	61
Q86Z02	2
Q9NXE4	83
Q9BSB4	7
Q86YN1	9
O94992	58
O94993	1
O14957	3
O14950	790
Q9GZV5	18
Q9GZV4	459
Q9H9C1	36
A1IGU5	19
Q9P0L1	6
O60268	3
P27361	364
O60260	1
O60262	27
Q8IWT0	7
Q8IWT3	13
P11362	32
P61353	253
Q9Y618	128
P26012	5
Q15649	7
Q15648	43
Q9Y617	347
Q15645	107
Q15646	21
Q53G44	12
Q15643	221
Q15642	174
Q5SRI9	1
P45381	31
Q13427	122
Q13426	15
Q13425	328
Q13424	16
Q13423	659
Q13422	2
O95487	132
Q12999	6
Q53HC0	6
Q5JSP0	10
P63261	17887
Q53HC9	49
P63267	8493
O75051	25
Q7Z2Z2	107
Q96M96	59
Q8WYP3	16
Q96M93	4
Q63HK5	2
Q13522	1
Q96GG9	104
Q13526	200
Q9NR82	1
Q6P531	1
P01880	33
X6R5U1	109
Q9BWN1	14
Q8NHP8	41
P48735	804
P48739	296
Q8NHP6	13
Q14203	830
Q9UK97	1
Q9NWX6	15
Q9NT62	112
Q8NBN3	76
Q7L590	3
Q7L591	7
Q7L592	12
Q6NUQ1	27
Q9UQC2	30
Q6ZS30	9
P48651	30
Q96BK5	2
Q6ZN28	3
Q9P086	13
P19827	928
Q14999	66
Q9BYW2	57
P19823	1120
Q14990	8
Q14997	50
P51784	118
P62136	459
P12107	93
E9PMS6	217
Q8TBN0	39
Q5VYX0	2
P18669	2067
Q96F46	1
Q9UQ84	1
Q9UQ80	621
Q8N5N7	17
P21108	274
Q9NQR4	365
Q12923	12
P29372	42
P29375	36
P29374	20
Q12926	64
Q12929	113
Q9BV35	6
Q9Y666	57
Q86XI2	2
Q29960	458
Q9C009	1
Q9UBE0	398
Q14410	10
Q9C002	18
Q9C005	87
Q9C004	3
P17693	56
P03905	9
Q969S2	13
Q969S3	22
Q969S0	1
Q969S8	1
Q969S9	25
Q96BU1	1
Q86WU2	12
O60393	1
Q8TAD8	54
Q4G0N4	161
Q8TAD4	1
E7ENQ1	142
Q96GX1	1
Q8TAD7	4
O60462	104
Q8TAD2	4
Q96IR7	1
P07358	180
Q96IR2	8
Q5QJE6	66
Q9H1K0	20
Q8WYJ6	10
Q5VV52	6
Q9H1K6	1
Q9NRP4	3
P29597	5
Q9NRP7	3
Q9NRP0	31
P29590	853
Q9NRP2	14
Q09472	37
Q8TAM2	7
B5MCI0	53
Q9P2I0	128
Q01664	7
P02750	256
P28356	2
P02751	7712
Q8WW59	85
O75251	79
A9UHW6	35
P43652	375
P02753	190
Q86VQ0	4
Q86VQ1	15
Q9Y6D9	128
P08138	14
Q9H4X1	9
P08134	419
Q53FV1	20
P08133	3188
Q9H4B6	1
Q8N755	7
P54727	375
J3KTF8	577
O95905	4
O95900	5
Q9UKR5	20
Q96SD1	2
P07357	176
Q8N283	4
Q8N0Y7	807
Q9BRQ0	16
P54252	38
P54253	7
Q9H299	185
Q9H4B0	5
P54259	21
Q14435	32
Q9H293	4
P05556	1020
P08034	1
Q8TB61	26
Q8NEW0	14
Q8N131	1
Q01085	168
Q01082	4197
Q8N136	1
Q01081	206
Q75N03	17
Q8N139	16
Q8N138	19
Q765P7	12
Q9BRN9	1
P0CG39	2069
P0CG38	2727
P0CG34	9
P26572	25
P0CG30	111
Q86X10	87
P59998	251
O15498	145
Q86X19	2
P19878	42
Q8IV38	32
Q02218	657
Q99595	6
Q99594	23
Q8IV36	42
Q9NYM9	29
A2AJT9	6
Q9UG56	7
Q8N3I7	1
P22003	2
P22001	2
P10070	6
Q96RM1	29
P82673	51
Q8WU39	222
P82675	33
P21926	165
P21291	1687
A7E2V4	9
P16615	871
Q9Y5I4	6
Q9Y5I7	1
Q9Y5I1	4
O43447	128
Q9NX78	3
F8VV13	8
Q9NX70	9
Q9NX76	2
Q9NX74	4
Q16342	1
P62308	114
Q92979	48
P15104	100
P62306	68
Q9UEW8	46
Q8WUN7	15
