Uniprot_AC	nb_obs
Q3KRA6	2
P35579	29481
Q9P0B6	2
Q9P291	1
Q685J3	6
P13693	1299
P06748	2490
Q29RF7	550
Q96EB1	4
Q9UN86	377
Q9BUA6	31
P08962	134
Q86SG5	230
Q6DN03	422
Q16254	1
Q63HR2	369
P57740	264
P51649	517
O95202	1038
Q15042	277
Q15043	186
P31689	405
Q15046	1558
Q96S82	8
O15111	24
Q9H7B2	115
O15117	4
O15116	29
O15118	40
Q8WWV3	30
P29728	181
P43121	1249
Q01780	177
P31350	209
P18206	14852
Q9H7B4	3
Q9BVA1	14270
Q9BVA0	3
Q9UHY1	57
Q86U90	4
Q9BT09	127
O75367	2710
Q5T2N8	429
Q9Y490	22367
Q96D70	1
Q9Y496	22
Q9Y365	437
Q01433	142
Q01432	50
P28676	375
Q9UGI9	4
P15498	22
P60201	7
B4DWW4	771
P09769	217
Q96AN5	3
P00374	29
Q7Z6B0	16
P16949	429
P08582	302
Q96QV6	13833
Q96LL9	3
Q709C8	1199
Q92643	64
P49137	58
Q6YHU6	2
P23258	153
O75592	31
Q4G0X4	7
O75594	162
P20042	797
Q9GZZ9	116
Q9GZZ1	280
Q8NFZ5	2
P38606	1488
Q9H9G7	235
Q8IZP0	283
O75044	10
Q05209	59
Q96FC7	2
P25705	7763
Q86TP1	31
P0C0L5	6530
P36222	44
Q8NFZ0	1
O43617	104
O43615	811
P61916	305
P61313	848
P01776	162
Q17RN3	33
Q13464	734
O95445	35
Q13469	3
P11498	601
Q99417	77
Q99418	18
C9J406	2463
P50748	8
P50749	25
Q96GC9	6
Q96GC5	67
P50747	1
P36959	30
P36955	1254
P36954	5
P36957	1383
Q9Y6R7	8550
P36952	1135
Q9BY89	10
P19793	2
Q9NY35	3
Q9NY33	1638
Q9NT22	9
Q68EM7	234
Q9UHW5	1
Q96PV4	11
Q96PV6	19
Q06830	3927
Q06787	66
Q14956	35
Q6ZN66	439
Q9NV88	20
Q8ND90	5
O14880	679
P22532	155
P22531	159
Q96HP4	9
P50897	284
Q96HP0	89
P09972	2651
P15374	682
Q86UK7	3
Q7Z401	2
Q9HD20	431
Q7Z406	10602
Q9H2X3	24
Q9NXN4	28
P07437	20858
Q9UBY9	277
Q96D46	29
P50120	331
Q4J6C6	6
J3KNE7	47
Q86WQ0	36
Q8N5X7	8
Q5GJ75	5
P51659	3816
O95757	999
P30740	2942
Q9Y6Q5	505
Q9Y6Q2	9
Q9Y6Q1	19
P07954	2458
Q5ZPR3	143
Q9UJC3	240
Q9UJC5	188
P23526	2062
P49961	320
Q6UVK1	623
Q8N4V1	112
P07225	254
P35869	3
Q8IZ52	4
P52294	245
P14222	1
B1ALD8	4852
P20674	650
Q15517	1
P52292	404
O76009	56
P16455	253
P52298	79
O76003	535
O00425	266
P55957	195
Q15386	286
Q15382	154
O00422	45
Q10471	219
Q10472	83
Q15388	83
P01768	10
P01761	41
P01762	8
P01763	148
P01765	309
P01766	457
P01767	172
O75928	15
Q9NTJ5	424
P08174	200
Q00839	4607
P00491	1917
Q6ZMB0	19
P00492	356
Q08345	4
P27482	136
P62699	2
P27487	470
Q9UGI8	1570
Q10713	527
Q9UKN1	90
Q9UKN8	67
O15305	303
Q99627	258
Q99626	24
Q99624	1
Q99623	1754
Q99622	49
P54920	1447
P08397	119
P54922	37
Q9Y5U4	1
Q8N9R8	1
Q8TB22	78
Q8TB24	2
P28288	367
P28289	104
P24752	2113
Q86VU5	89
Q8WW12	208
Q02252	1223
P42126	517
Q5SWX8	29
O43264	174
Q7L3B6	3
A8MQ03	3
Q14166	1254
Q14165	1002
Q14162	2
Q14161	67
Q14160	426
Q53R41	12
P19652	1111
Q4LDE5	24
P62341	29
A6NMZ7	18
Q9UGR2	9
Q6NW29	6
Q16831	24
O43402	102
O43405	5
P49366	30
P49368	3108
Q8WUJ3	8
Q5R3I4	677
Q9NZA1	365
Q9H845	635
Q9ULT0	2
Q9Y4L1	4257
Q96A49	159
P63167	344
Q5TC12	84
P63165	36
Q9BSU1	4
Q9Y5M8	761
Q6ZQN7	1
Q8NDC0	26
K7EKJ7	1343
P12081	1009
A6NC78	3
E9PAV3	898
P30530	6
P30533	136
P49750	68
P49753	759
Q15417	1150
P49755	1449
P49754	39
P49757	21
P49756	130
P61106	1857
Q15418	915
Q9ULL8	6
Q9HCB6	294
Q9BRK5	84
Q9BRK4	15
Q9H6F2	3
Q6BDI9	3
Q9H6F5	12
Q9BRK3	7
P55285	1
Q8TDB6	221
Q4G0F5	142
Q96NT5	4
Q96NT0	11
Q96NT1	4
P06727	751
P06729	8
O00635	26
P13688	277
Q6ZPD9	1
Q86SE5	197
Q6SPF0	1
Q86SE9	4
P13686	16
Q9NR12	2017
Q9NR16	74
Q8NCF5	15
Q9NR19	460
Q8N2F6	137
Q96HY6	461
P55899	70
O00429	1446
O95260	59
Q9HCE5	1
P83593	68
Q96H55	4
Q9BW92	355
Q8NHG8	10
Q9BW91	100
Q8NHG7	5
Q9Y2X0	12
Q9Y2X3	1215
Q9Y2X7	116
P84243	1000
Q9Y2X9	1
P62906	1056
P83731	842
P28074	268
Q93062	96
P28072	154
Q9BT22	37
Q9BT23	14
Q08426	753
Q9Y342	2
Q9Y2W2	62
P57764	91
Q9Y6R4	9
Q8N4T8	161
O95881	213
P53007	692
P53004	738
Q05513	2
Q2WGJ9	79
Q9NPQ8	240
Q86UP6	2
P60228	932
P10301	797
Q86XP3	461
Q86XP6	154
Q9BXV9	42
Q9Y4R8	18
Q7Z5N4	22
Q8IVP5	49
Q9UIQ6	445
Q86UA6	1
P0C7X5	6
Q05048	68
P60174	5904
Q92620	80
Q92621	614
Q92626	455
Q92625	50
Q9BSH5	533
Q9BSH4	126
O76021	1010
P20023	5
P20020	954
Q14596	1
P80362	519
O60287	53
O60282	653
Q9UBP4	5
O75717	2
O75715	3
Q86TV6	7
P11309	1
P11308	1
Q8IWR0	1
P14151	6
Q9UBP0	9
O43670	208
O43674	57
O43677	2
O43676	52
J9JID7	2733
E9PIE4	1094
Q15629	42
Q15628	82
Q14624	2283
Q9NR99	236
Q13488	45
Q13485	18
Q9H4A6	430
Q9H4A5	250
Q9H4A4	2040
Q9H4A3	80
Q13480	13
P54710	3
Q9HAC8	34
P32121	38
Q9Y606	203
Q2M2I3	7
Q70CQ2	8
Q99470	15
Q99471	270
Q9HAC7	2
Q9GZX3	8
Q9GZX9	2
O95793	436
Q5VXT5	21
H0Y7U1	106
P28482	1174
Q9BWD1	313
Q9NY12	104
Q8NBK3	6
Q9NY15	192
O75414	8
Q96MH6	5
P62487	23
Q16740	342
P33981	9
Q6ZN40	7258
Q14978	292
Q9BQ69	281
P62256	61
Q9BQ67	189
Q14974	3523
Q9BYQ9	1
P62158	1181
Q96HR3	4
P61599	14
Q96HR9	182
Q16666	704
Q9H0E9	2
Q7Z392	37
Q9H0E3	5
Q9H0E2	146
Q7Z465	2
F8VQZ7	205
Q9NQT5	42
Q9NQT4	28
Q9NQT8	653
A6NHC0	26
Q96J88	2
H7C1Q1	5
Q96J84	9
Q9BZQ6	99
P56378	17
P51674	11
P56377	31
Q9BZQ8	851
Q9NZZ3	283
Q08AG7	4
P17050	125
P13747	699
P13746	2467
Q8IWT6	6
Q5TD97	16
P51854	17
Q53ET0	1
Q9NRZ7	34
Q9NRZ5	1
P78346	35
P78347	1087
P78344	1054
Q9NRZ9	1
P20618	955
P17661	13969
O76024	161
O76027	7
Q96T60	89
P01700	136
P01701	48
P01706	8
P01707	41
Q96T66	20
Q15369	344
Q15366	2037
P01708	50
Q15365	2717
Q15363	389
O00401	48
O00400	31
Q969U6	2
Q969U7	25
Q13905	2
O15091	35
O43914	4
P02746	454
Q53FP2	19
Q9BPZ7	1
A6PVY3	1
P08621	253
F8VS61	175
Q8N264	1
A6NDG6	129
P01031	1172
P05496	1
C4AMC7	68
P02749	1348
Q96SJ8	3
Q9UKL0	34
O00763	212
Q9UKL6	34
P06280	79
O15320	133
P13284	137
P21695	625
O15327	80
Q9H1A4	39
Q9BZE4	311
Q8TB03	7
Q99643	48
Q99645	1
O95967	238
Q8NEM7	1
Q8N9L9	1
Q96P53	1
Q9UH03	8
P22352	234
Q9Y4E1	128
P18077	248
P18074	8
O75940	32
O75947	1321
Q9H147	3
Q86VW0	19
Q9BXC9	1
Q7Z5K2	9
Q96K21	47
Q09013	33
Q8IZW8	17
Q8IV50	3
Q8IV56	10
A6NM71	54
P49356	28
Q6PHW0	7
O43240	15
O43242	1342
Q8N3C0	107
O43795	1443
Q8WU90	227
Q9UPN4	1
Q9UPN7	64
Q9UPN6	129
Q9UPN9	29
P53634	569
Q14108	625
Q9Y3Y2	118
Q14103	1920
O43426	3
O43427	23
P16152	2847
P16150	11
P16157	314
Q7L5Y9	3
Q16851	1846
Q16850	255
P15169	22
Q3B726	13
Q9UGP4	22
Q16854	14
Q9UGP8	436
A5YKK6	754
O75366	203
Q8WUT4	11
O75362	1
O75363	294
O75368	1021
O75369	18090
Q8TCT8	2
Q8TCT9	221
Q9UDT6	219
Q5R3K3	6
O14786	118
Q9BY44	594
F8WE70	58
Q96F10	20
H7BYS2	27
Q9NS84	1
P67870	205
Q13347	749
Q8IXQ3	3
P23588	454
Q8NDA8	121
Q6UB99	5
P21980	3112
P63146	7
Q9NS87	2
Q9NVE7	236
Q8NDA2	24
H3BVE0	197
P20585	20
A6NC98	28
Q6ICL3	41
A6NKN8	13
Q96FZ7	81
Q96FZ5	2
Q96FZ2	13
Q9ULJ6	3
P49773	792
Q9ULJ8	2
Q9NRV9	514
O95639	69
O15523	2032
O95630	58
O95631	5
P05937	15
A0MZ66	136
Q9BZ23	8
Q6NVU6	1
Q96NZ9	1
P06703	449
P06702	4076
Q9BUE6	3
Q9BUE0	11
P37235	235
P30512	1632
P30511	489
Q9NW68	12
Q9NW64	25
P30519	190
Q96H79	41
Q96H78	1
Q96GX9	89
O95249	70
O95248	31
P37837	2127
Q86V21	134
Q08623	112
Q53F39	2
Q9HB19	2
P48426	184
P29279	2
Q9Y2Z9	97
Q01813	2277
Q9Y2Z2	53
Q9Y2Z0	564
Q8TDI0	423
Q9Y2Z4	158
Q93009	1296
Q93008	1008
Q9NZU0	1
Q01740	25
Q9NPH3	9
Q9BVM4	43
Q9BVM2	11
P09493	6379
P09496	339
Q96A59	1
Q9NVC6	3
Q9BT40	6
P07478	71
P07476	504
P07477	63
A8MXP9	2447
Q9Y697	165
Q9UGM3	1225
P01130	15
Q96AB6	18
Q9UGM6	73
Q9UGM5	16
P00846	71
Q9Y693	1
O94768	1
P16989	542
Q9C0E2	162
Q9Y4P8	10
Q9BXP2	64
Q9Y4P3	632
Q9C0E8	154
Q9BXP5	636
Q86UX6	1
Q6ULP2	9
Q96IJ6	507
P32856	7
Q92604	35
Q92600	199
Q9Y5L4	526
Q92608	151
Q92609	78
O75558	6
Q9BZJ0	101
O75886	97
O75884	79
Q5VT25	68
O75881	11
O75880	111
E7EVA0	2369
Q99983	5
Q9BSJ8	2694
Q99986	91
Q9BSJ2	188
Q99988	16
Q9BSJ5	1
P15408	1
P17858	2579
Q9H425	37
Q147X3	27
Q99497	2818
Q9NRG4	6
P14174	1767
Q5TA45	15
Q9NRG0	25
P54886	2445
Q13137	18
Q13136	19
Q9NRG9	189
Q2UY09	51
P52732	23
Q9Y4Z0	79
O43653	11
P61952	13
O43657	28
Q9UIS9	4
Q9UD71	114
O94806	8
O95400	143
O94804	218
O95407	27
Q14642	17
Q14643	178
Q14644	5
Q8TD16	40
Q99456	901
P11182	299
Q99453	1
Q9H4G0	408
Q9H4G4	395
Q6P4A7	9
Q6QEF8	120
Q2TAZ0	4
Q9UF12	11
P40938	79
P40939	5925
P36915	239
P40937	95
O15393	39
Q9BWF3	166
P31943	2789
P31942	864
A6ND91	44
P31947	2052
P31946	3012
P31944	72
Q8N1F8	6
P31949	1775
P31948	2423
P61601	124
P60604	27
P60602	162
P61604	2145
Q96MF6	3
Q5W0Z9	2
Q14914	754
Q14919	73
P60953	1189
Q9BQ49	2
Q9BQ48	16
Q12774	10
Q9NYZ3	1
O94759	5
H0YK48	5021
Q12778	1
Q16644	18
Q16647	296
Q16643	407
E5RFM9	72
Q9UPQ0	17
Q9UPQ3	12
Q9UPQ9	11
P09936	399
Q9H0C8	69
P47224	14
Q9BS26	1169
Q9BPX3	115
Q68CR1	22
Q9BX59	82
Q9BPX5	375
Q5TEJ8	33
Q9NQZ5	18
Q9NQZ6	7
Q9NQZ2	14
Q8IYE1	1
Q3MIW9	5
G5E972	1497
Q16602	2
Q6UXY8	2
P0C7P0	26
Q7Z3D6	299
A4D126	1
Q96D05	2
Q9Y6U3	277
Q9HCC0	1495
P38159	1402
P51610	1156
P51617	8
Q9H6E5	12
Q8N5J2	12
Q9BRJ7	73
O75822	250
Q99683	11
Q96IZ0	150
Q06124	359
Q96HP8	2
P13765	1
P13762	277
P13761	478
P13760	619
P02585	83
Q9H0G5	2
Q6Y1H2	21
Q9NRX4	241
Q9NRX5	39
Q53EZ4	10
Q9NRX1	57
Q9NRX2	23
Q9NRX3	6
P27918	33
A8MUU1	176
P05120	50
P05121	10
Q9UL52	11
O95182	189
O95183	16
O00461	367
Q9P2A4	9
O00463	4
O00462	59
Q15345	4
Q7Z4I7	487
H0Y5C6	10301
P45880	2496
P03989	2072
P23396	2910
Q9BRR9	4
P08603	3809
Q8N201	101
Q96SL4	27
Q8IWZ8	3
O95989	78
P55081	19
Q4V339	25
O95985	6
O95980	51
O95983	41
P43308	2
P06731	871
Q9H1C4	40
O15347	373
O15344	20
P43307	316
Q99848	173
Q8N9N8	5
Q99661	2
P62736	41852
Q9UH62	228
Q9UH65	164
P15531	1922
Q96P70	611
Q14344	748
Q86VI3	254
Q9BTD8	98
P21549	202
O75964	933
P68400	414
P00450	3534
Q08380	1473
Q02928	49
P22083	4
P22087	978
P02686	10
P53611	89
Q9UET6	2
P53618	3099
Q14123	1
Q14126	2130
P10114	145
P04745	51
P04746	52
Q8TEX9	759
P49326	107
P49327	8662
P49321	536
Q9UGV2	76
P07602	875
Q16875	59
O75340	368
Q5VTB9	2
O75347	327
O75348	97
Q05655	309
P25685	794
P25686	23
Q8NFH5	171
P42167	1597
P42166	1564
Q86X95	1
Q8N5W9	1
Q9NRA8	6
Q9UDR5	163
P20839	46
P82909	290
Q96DB5	235
Q8NFH3	106
Q13361	120
Q13363	573
Q86YS7	42
Q29940	2221
P67812	167
Q9Y5Q9	19
Q9Y5Q8	26
P11532	1388
C9JNC2	27
Q0ZGT2	217
Q9BSQ5	6
Q05193	602
Q96FX7	13
Q96FX8	31
Q9ULH1	16
Q9ULH0	1
Q9ULH7	2
O15504	27
P48052	24
Q9H6B4	11
Q96EL3	81
Q96EL2	17
P55769	594
Q96AG3	1
Q13751	152
Q13753	85
Q5T4B2	4
Q9HA82	2
Q9BUK6	1
Q9BUK0	19
Q9NW08	2
Q86U10	5
P84022	116
Q96GZ6	2
P31150	2486
P31151	364
P83881	137
P31153	340
Q86V40	2
H0Y980	6
P48444	1836
Q86V48	47
P48449	462
Q8WWP7	107
Q9Y2D4	97
Q9Y2D0	6
Q9Y2D2	6
Q11201	1
P29218	166
P80294	29
Q11206	54
Q5UCC4	48
Q53GT1	3
Q01831	47
P62942	562
Q92841	3089
Q9BVK2	3
Q9BVK6	516
Q92994	1
Q92995	72
Q92997	21
Q92990	9
P51911	6214
P07451	776
O14593	1
Q8NBX0	506
Q5T2T1	22
Q9Y385	82
Q9NVA1	89
Q70EL4	3
P57729	54
P57721	1306
P04196	928
Q8IYT2	3
Q9BXR6	130
Q9BXR0	97
Q9UJX5	4
Q9H8Y5	1
Q9H8Y8	561
Q86UT6	77
Q8IVT5	1
Q8IVT2	800
Q9P1F3	395
Q6UXB4	1
F5H5D3	17710
Q6UXB3	3
P28039	6
Q68DK7	1
Q6UXB8	31
Q5SW96	24
Q8IX04	71
Q8IX01	41
R4GN35	217
O60711	28
A0PJW8	1
Q9Y6H1	270
Q8TAQ2	721
P78559	103
O60716	3087
A0PJW6	10
Q9UJX6	2
P01112	378
P01111	380
P06326	60
P01116	376
P54577	1298
O75751	1
P68366	15030
Q13113	8
Q13112	5
P68363	20200
P54578	1098
P08473	138
O75319	2
P52758	824
P61970	392
P61978	5931
P52756	13
Q96LJ7	194
P54753	210
O94822	104
O95428	16
Q9H4E7	40
P54756	39
O94826	1165
O94829	43
Q9BQR3	6
O95425	1047
Q8TD30	84
Q5JSZ5	10
P48200	22
E7ETN3	2894
P12829	57
Q9UF33	56
Q8N999	3
B1ALD9	4730
Q9UHA7	18
Q8TCS8	699
P20671	13455
Q9NWB6	8
P19086	57
Q04756	18
P16050	81
O75828	1014
Q16401	1053
Q9UHI5	9
Q9UHI6	52
Q9UHI7	1
Q9UHI8	2
Q96PL1	5
Q9H446	14
U3KPW6	142
Q14667	8
Q9UNU6	31
P62917	960
P61626	1110
O75791	14
C9J798	16
Q6WKZ4	84
Q9BT17	8
Q9Y484	4
Q8TBC4	581
Q2NL98	6
Q12797	984
O94772	1
P19883	4
Q12792	690
O94776	533
P09913	18
Q96HV5	6
Q9H1Z4	43
P09917	186
O00423	389
P09914	76
P62191	1344
P62195	1179
P58062	2
Q96B49	10
Q9UPW6	85
Q96B45	9
Q9UMX1	2
Q9NQX7	22
Q9NQX4	96
Q9NQX3	183
P51580	262
Q9BX74	1
Q9BV94	1
P30498	2091
G5E950	620
P30492	1954
P30493	2439
P30490	2188
P30491	2203
P30495	2227
P49638	16
P61088	934
P61086	591
P61081	365
P85037	49
P13569	1
Q7Z3J3	440
Q7Z3J2	154
Q07092	8
O60487	9
H0YA47	174
C9J8K5	215
O60488	556
Q9NZV5	3
Q9Y6W3	87
Q96IX5	405
O14746	2
Q14739	587
Q8WTS6	63
Q6UX04	56
Q8WWB7	6
Q6UX06	2402
P17010	2
O00193	47
O00192	4
Q15223	9
O00194	606
P54646	53
Q9P2M7	591
Q9BPZ3	4
P54317	1
Q9H0A8	81
Q03393	3
Q12899	20
Q9NTJ4	77
Q12893	1
Q12894	6
O76062	11
Q8N5Y8	2
Q96I36	2
P05109	2800
Q15326	1
O00330	187
Q96T23	23
O00339	200
O00338	66
P05106	240
P05107	1051
O95168	201
O95169	133
O95166	7
O95167	13
O95164	6
P06133	165
Q13948	136
O95163	165
Q9BRP1	1
Q9BRP4	19
P51636	48
Q9BRP8	145
Q969Y2	4
Q6X4U4	2
O75923	565
P02652	384
P57060	6
P02654	100
P02656	401
P15884	1
P15880	1516
P15882	3
Q96QC0	27
Q9H1E3	119
P60022	1
Q9H1E5	88
Q6ZU65	2
P53985	91
Q9Y244	7
Q9Y241	40
Q9Y240	7
Q9Y243	22
Q9Y248	2
Q99829	773
Q99828	226
P22310	95
Q5SQH8	2
P22314	6912
Q8IUX7	791
P27797	5472
Q14320	24
Q14324	7
P24043	249
O43805	12
A2BF26	1186
P02549	535
O43809	604
Q15811	55
Q15813	121
Q15814	75
P01303	4
O43759	16
Q15819	634
O43752	43
Q8WVQ1	244
Q7KZN9	24
P53367	756
P53365	170
Q14498	1110
Q9UGT4	43
Q8N4C8	47
Q8N4C6	110
P46531	3
Q6UWF7	6
Q96JY6	59
Q05639	5633
Q6P2E9	339
O75323	419
Q8WUP2	288
O00214	99
Q8IVI9	11
P82921	33
P20813	22
P07327	3037
P20810	1261
P20815	48
P63104	6240
Q13308	574
Q9Y5S9	201
Q9Y5S8	43
Q9Y5S2	316
Q9Y5S1	15
Q8IXU6	1
Q9ULV4	1795
Q9ULV0	359
Q5XXA6	14
P61160	1855
P61163	1286
P36897	1
Q9H9P8	168
Q9BZ67	13
Q9HCD5	49
Q8IWE4	3
Q8IWE5	1
Q8IWE2	442
P05976	316
Q9P0Z9	67
P55039	271
P55036	519
Q6NXE6	25
Q08830	11
Q5T160	44
Q9BUI4	3
P62277	1038
P62273	221
Q03701	104
Q8WWN8	2
P45984	280
P45985	146
O15195	245
P45983	216
Q9HB58	2
Q6PI78	31
P09104	3240
P09105	8
P09455	138
Q3T906	1
P16671	238
Q8NBZ7	7
P56211	41
P21796	4557
Q9BVI4	26
Q9NVG8	20
O14578	6
O14579	1222
O14576	15
Q96P47	4
P49841	80
P49840	59
Q9NPR9	1
Q687X5	22
P58546	603
P49848	9
Q86UV5	23
Q9UKK9	375
Q9NVA2	1523
P13647	4090
P18465	1999
Q9NQC3	1339
P18464	2245
Q9H8W4	9
Q10570	332
P20774	1341
E9PLD3	110
Q9UQR0	3
Q9UQR1	15
P18463	2458
Q5VT66	116
Q9Y508	150
Q9H3F6	5
Q70IA6	41
Q9Y6J9	5
Q68DE3	1
P78537	36
P78536	9
P17812	365
Q53RY4	20
O95395	106
O95394	528
O95396	88
P06309	588
P06307	1
Q9H469	1
Q13177	983
Q9NRC1	1
P25713	1
P14136	989
Q9P287	102
P54793	3
Q9P289	511
Q96LD8	18
Q9UIW2	14
Q96LD4	133
P0CF74	5331
Q96CG8	18
O94842	27
Q9H4K7	39
Q6P4E1	10
P32189	154
Q5SSG8	20
Q99496	34
Q8TD55	159
B7ZBB8	4
Q6N069	94
Q86TX2	751
Q9H1X3	8
Q6N063	1
P39059	732
Q6RFH5	56
Q02083	131
Q8N1B4	104
Q9H307	132
Q6PIJ6	1
P07237	6490
P07942	2267
P16234	82
Q5JS37	11
P16070	691
P07948	494
P53420	3
P25774	576
Q96KN2	1
Q16772	351
Q9H6V9	21
Q9UNW9	1
Q14689	42
Q14686	2
Q9UNW1	62
H3BN98	428
Q14683	1193
P16383	1
Q6GQQ9	3
Q8NB90	203
Q16777	13480
P11766	1805
Q8N3X1	3
O14807	6
O14802	69
Q9UPU5	183
Q9UPU7	16
Q96B26	18
Q92903	2
P36406	66
P36405	215
P36404	69
P12036	279
O60934	100
O60939	1
P47914	364
Q9NXF1	252
Q2M1Z3	1
Q9UBQ7	1246
Q9UBQ5	413
Q9UBQ0	334
Q15797	69
Q15796	144
Q96CT7	103
Q7Z624	1
P12236	2772
P12235	2453
E9PL24	36
Q07075	91
Q9NZT1	33
Q9NZT2	112
P61204	2025
Q96S06	3
P61201	340
A6NNS2	2
P13727	1419
P13726	9
Q9UJK0	1
Q8NDX5	28
Q8IUF8	45
Q8NDX1	1
P05162	56
P05160	64
P17676	12
P05166	984
P05164	3205
P05165	1065
Q07617	43
Q9UL15	164
Q9P2E3	23
P55263	396
Q9P2E5	1
P55265	987
Q9UL12	183
P55268	3032
Q15306	8
Q9UL18	286
Q9UJM8	74
P61224	1305
O95140	141
Q7L7V1	39
Q9NP64	1
Q9NP66	5
E7ENM0	821
Q9NP61	142
Q9H6Y2	6
Q9H6Y6	164
Q6PJT7	17
P00750	8
Q7LBR1	17
Q58DX5	2
Q96EU6	1
Q9UKF6	78
Q9UKF7	2
Q96QA5	27
Q16836	1580
O43903	1
O15382	304
O15381	6
P78329	84
P29558	29
Q9Y265	1605
Q9Y263	869
Q9Y262	1538
Q16832	3
Q5KU26	42
Q5PSV4	1
Q01518	4647
O95470	188
P09661	636
Q13630	813
P54709	425
P09669	432
P09668	179
Q9GZN4	2
Q6ZMJ2	15
Q9UNM6	1020
Q86VM9	35
P00414	40
P21589	339
Q7Z5Q1	2
O43822	4
O43823	8
Q8TDP1	58
O43826	22
P02679	8524
Q5THJ4	2
Q8N3E9	40
O43772	138
O43776	1401
Q92785	86
P10153	1014
Q92786	1
P10155	636
Q92783	198
P46087	748
P46736	111
P46734	270
Q9Y3C4	95
Q9Y3C7	2
Q9Y3C6	164
Q9Y3C1	29
Q9Y3C0	55
P35573	779
Q71SY5	14
Q9Y3C8	101
P35575	5
Q99807	91
Q99805	825
Q99808	5
Q8TET4	8
P42345	212
Q96JG6	86
Q8N4A0	229
Q9H074	158
Q6UWD8	3
Q8WUR7	2
Q9ULP9	51
Q9H078	70
Q13098	177
Q9BQS7	497
Q9BQS8	281
Q13094	14
Q5JPI9	1
P20231	1253
Q07864	1
Q13325	93
Q13326	8
P54652	5534
P23527	7950
Q13322	1
Q96DN0	4
Q9NRW1	646
P23528	5500
Q9Y5U9	142
Q9Y5U8	8
Q9NRW3	36
P98088	2804
Q9Y5U2	8
P98082	206
P19388	158
O43488	928
P19387	112
Q8N608	4
Q30134	605
Q9ULT8	85
Q15493	167
Q86Y46	812
O15540	6
O15541	3
Q8IZE3	37
P36873	1736
P36871	2334
Q9NU23	5
Q9NU22	56
Q8NC51	1393
Q9HCJ6	37
Q8NC56	237
Q8NC54	1
P18440	25
O14548	153
Q92973	1070
Q9H2P0	171
Q96EH3	3
Q8WXF1	630
E7EUV1	9311
Q9HC35	1221
P22692	19
E9PHF0	28615
P22695	2747
P22694	362
E9PGF5	3224
Q5T4F4	2
A6NLP5	14
A8MU46	5
P62258	4711
P12004	1100
A6NKD9	6
P62253	30
P08779	3071
O15013	6
Q9HB71	815
Q9BW19	58
P07148	2604
O14638	7
Q9NSB4	22
Q6NXG1	285
P55011	2027
P55010	626
Q9NSB2	363
Q9BSF4	22
P56277	7
H0Y494	7
P09471	746
P56279	1
Q9BYF1	83
Q9NVE5	7
J3KMX3	550
Q8NBT2	1
O14558	1031
O14556	434
Q8IY26	6
P49863	2
P49862	8
Q9Y696	1454
G3V379	104
Q9Y692	4
P0C7T5	1
P35749	48095
Q86UX7	1316
Q86UX2	149
Q9C0C4	4
Q9NQA3	64
Q9C0C2	1196
Q00587	25
Q9C0C9	89
P29966	876
Q96QG7	22
O00767	24
O00764	438
O00762	37
P39656	1378
Q92574	2
Q9BZL4	291
Q9BZL6	16
P08254	5
P08253	161
Q9BZL1	118
O75533	2085
O75531	316
O75530	2
O75821	357
O75534	603
Q00059	397
Q8TAU0	3
Q9Y6L6	21
P42685	41
P14866	2716
O95807	1
O95801	2
Q96AD5	6
Q9NRA2	4
Q9NRA1	1
Q13158	77
P54829	1
Q8NFH8	25
Q13153	664
Q8NFH4	85
Q13151	1246
P54826	3
P54821	2
Q13155	422
P33991	905
P52799	16
P52790	754
P62891	41
Q9UII2	92
Q96Q11	335
P62899	383
Q96Q15	79
Q9UK61	32
Q92845	7
Q92843	29
Q9H3D4	4
Q58FG1	2278
Q58FG0	1015
P30536	87
Q14249	19
P98160	18236
P27169	205
P22102	1780
P22105	3118
P15144	1508
P04040	2045
Q9NV96	76
P12821	205
P04049	4
Q9H444	436
O75795	421
O75794	44
O75792	48
Q9H910	47
P00751	2900
Q14517	48
Q14515	63
Q14512	10
Q02750	354
P61457	202
P24855	7
Q53T59	233
O43548	13
Q6PID6	6
Q5JS54	49
Q9UNQ2	23
P09467	853
P60660	3592
P46940	10274
Q6PGP7	540
Q9H4I3	11
Q9H4I2	1
O94868	2
Q9H4I9	9
J3KRE2	966
P06127	2
P41567	266
O14828	484
P04434	101
P04433	536
P04431	539
P04430	123
P04439	2396
Q6UXG2	165
P50238	53
Q5VZE5	16
O60315	6
Q13200	2659
O60313	1591
D3YTG3	283
Q13207	1
O60318	14
Q8NEX9	1
P30459	1896
P30456	1594
P30457	2066
P30455	2234
P30101	7632
P30450	2141
Q9UBS8	29
Q9UBS0	10
Q9UBS3	1
Q9UBS4	398
P13521	28
Q9H246	1
Q06278	545
P63316	57
P63313	290
Q52LG2	1
P50750	290
Q14CZ8	1
O00159	3589
Q15269	232
O75817	37
O00151	2118
P11684	1
P61221	1262
Q06187	42
Q9H0M0	27
Q13636	119
Q13637	156
Q8WTW3	245
Q5VWJ9	8
Q8IUD6	1
P62166	52
Q8IUD2	235
O00487	250
O00483	340
Q9H9A5	29
Q10981	16
P05141	3513
P52895	904
P55209	751
B8ZZJ2	13427
Q86WG5	3
Q9BRT6	1
Q7Z4S6	41
Q9BRT2	75
Q9BRT3	22
Q9BRT9	6
Q9NZR1	48
P04233	447
E7ENC5	107
Q567U6	123
Q9NP80	12
Q9NP81	310
