Uniprot_AC	nb_obs
P01034	7
O15347	2
O15344	16
P43307	2
O14662	2
F8W031	3
P30050	44
Q8TCD5	19
Q92616	33
Q8N9N7	7
Q8N9N8	1
Q6YHK3	30
Q9Y4E8	18
P08519	7
A6NCE7	4
P43490	61
O75569	19
Q9BZK7	3
O60701	51
Q9UH65	31
Q9Y6I3	6
Q53GL0	2
Q8TE77	56
Q96P70	5
Q9Y6I9	4
Q9BZG1	22
Q14344	29
Q8N335	43
P26038	251
Q14CN2	3
P42785	4
Q9NRV9	20
P46063	30
P46060	16
Q86T13	2
P48509	19
Q01484	16
P06331	10
O75964	36
P62136	80
P68400	17
P00450	232
Q08380	25
Q8NBF2	33
Q15836	17
Q9BRX8	13
Q9UHD9	21
P42766	8
P22087	18
P68371	755
Q9UHD2	8
Q9UHD1	7
P01019	40
Q9NPH2	7
Q6ZUT6	3
O43837	23
P53611	2
Q7Z5G4	3
Q92508	3
Q92506	7
P53618	42
Q8IUW5	1
Q92930	23
Q5T1M5	9
Q14123	6
Q86X76	30
P61966	2
Q96EY4	1
P61960	5
Q14126	6
P61962	3
Q9Y520	1
Q9UI15	9
S4R303	148
P04745	2
Q9UI10	2
Q9UI12	13
P50991	93
P24666	19
Q5XKP0	1
P17480	8
P04921	4
Q9NY64	1
O95678	223
O94811	19
Q14651	23
Q9H1C7	1
Q14653	4
Q96HC4	105
O94819	1
Q14657	3
O95433	20
Q99442	7
Q13217	10
O43684	19
P49321	14
Q9UGV2	3
Q5JTJ3	1
P22792	4
Q0JRZ9	1
Q71DI3	13
O75340	19
P14618	541
O75347	28
O75348	5
Q6UXI7	1
Q05655	23
Q9H8H3	24
P25685	27
Q6P597	4
P63010	65
O14920	4
O94973	37
Q8NFH5	1
P42167	17
P42166	13
Q14019	24
P52701	1
Q9Y6M7	1
Q14012	9
Q14011	6
Q13449	3
P54826	1
Q9UDR5	2
P37198	4
Q13361	17
P20839	2
Q6UW68	14
Q15746	534
P40925	163
Q9HA65	15
Q9HA64	30
P82909	13
Q96DB5	4
Q13363	15
Q9NY65	460
Q9GZS3	7
P21333	13516
Q86VX2	1
Q86YS7	2
P22352	41
O15438	2
O15439	16
Q9BQE9	3
Q9ULZ3	7
Q9UHJ6	5
Q96FJ2	26
Q86YS6	3
Q99538	11
P67812	10
Q96PK6	15
Q13617	27
Q9BQE3	830
Q96PE1	3
Q9BQE5	5
Q7Z7E8	1
P80723	56
O60234	4
P41091	46
O60232	3
Q9UNZ5	1
Q96RS6	6
P11532	292
Q13443	1
Q0ZGT2	58
P53708	14
P40855	5
Q13442	8
Q86T03	1
P68871	1054
M0QYT0	39
Q5VZE5	1
P47813	10
P51159	6
P07951	856
Q12765	34
P19525	15
Q12768	16
Q9ULH7	2
P13584	1
Q9NS69	9
Q16656	1
O60237	19
Q9NX14	6
Q15691	68
P16190	49
Q9UQ90	2
Q16890	8
Q9HBH5	12
Q9BPY8	1
Q5TEU4	2
P51151	2
Q9BX66	463
Q9BX67	13
P55769	8
Q96AG3	1
Q9BV86	2
Q9BV81	1
P22897	56
Q9P016	4
Q63HN8	13
Q9HD34	1
Q15526	2
Q14839	15
P08107	526
P80188	5
Q9NQY0	3
O76074	1
Q13103	1
O14745	14
O14744	22
P23946	96
Q9NWU5	1
Q13596	38
Q8WWB7	1
P22415	1
P26639	44
P13804	49
O60684	18
P22413	4
Q9Y5U2	2
P15259	67
Q5TDH0	5
Q6IQ26	1
P16671	10
P50402	33
Q9H5N1	5
P55160	5
Q96ME7	2
Q96D15	2
Q7Z3K3	4
P84022	7
O60493	34
O60763	40
Q9UBN7	1
Q96GZ6	1
P10599	28
P31150	116
P31151	1
P83881	8
P31153	36
Q8NFQ8	14
P48444	28
O95372	9
P30711	51
O00213	1
P55345	1
P48449	20
Q8WWP7	13
O00217	10
Q8N5K1	9
Q9H4Z3	1
Q9Y2D5	22
Q9Y2D4	7
Q15233	49
P48681	101
Q9Y2D2	1
O00182	4
P55884	41
P29218	22
P11717	20
Q96IY4	8
O00187	1
O95376	2
Q86YB7	1
P18124	42
Q96C01	3
Q06136	13
Q92541	1
P53985	12
Q13685	5
Q9NQ48	11
P13716	29
O15085	2
Q99879	290
O75947	38
J3KNF8	13
P14927	18
Q07889	2
Q07666	12
P14923	69
Q12882	23
P62942	43
Q9UKU0	3
Q9NRY6	2
Q9NRY5	15
Q9NRY4	3
O60831	9
O60832	10
O95352	14
O00322	6
Q00169	18
O95359	39
Q9BV44	3
Q9UQ35	4
Q92997	5
Q9Y2V2	3
P18463	30
P51911	2649
O75817	1
Q9UDY4	31
P16885	13
P07451	20
Q9UL46	38
Q6IQ22	9
Q5T2T1	8
Q02252	62
P16615	163
Q9BV68	2
Q9Y639	49
P48594	26
Q7Z5K2	2
P04211	3
Q12979	6
Q12767	1
Q9P0J0	18
Q9P0J1	13
Q12972	4
Q9P0J7	2
Q969Z3	8
Q13976	40
P39059	52
