Uniprot_AC	nb_obs
O00468	6
Q9Y236	1
P98095	3
O00461	7
P07585	1097
Q6PKC3	1
P03989	24
Q9UNW1	5
Q12864	313
Q6PIU2	34
P08236	22
Q9UBV2	26
P25940	1
P08603	479
P24046	1
Q9NSV4	2
P09326	10
P11047	579
P20645	43
Q8TCJ2	48
P43308	170
Q6UWK7	1
Q6P4E1	1
P06731	1161
P02745	11
O95297	2
P11166	30
P02749	306
P02748	14
P43307	24
Q99102	47
Q9UKX5	2
Q06828	28
Q6YHK3	4
P30530	1
P04114	49
Q9NV96	1
P01861	9
P01860	1
O14657	1
O00478	1
P25311	70
P08123	20
Q14CN2	11
Q99999	1
Q8N441	1
P04350	1
Q9NY97	2
P00450	253
Q08380	347
P32926	1
Q6UWY5	10
P48307	5
Q9NR61	1
Q07075	11
Q92932	9
Q2KHR2	1
P01024	15
P23470	3
Q9Y5S8	1
P39900	1
Q9NRD8	1
Q9NXH8	1
P20908	8
Q06481	1
P13688	63
P04062	42
Q14126	153
P04066	2
Q9NSY1	1
P13686	1
Q8N2S1	2
Q13438	1
Q9NR16	23
P20061	3
Q16706	1
P51888	44
P05164	40
P51884	1052
Q969V3	1
P03952	52
P55899	22
Q8IV08	9
Q96FM1	1
Q8N6Q3	4
Q9H330	9
Q68CR1	10
P55268	91
Q96PB1	4
Q7Z4H8	27
Q9Y646	1
Q8N2S1_ISOFORM_2	10
Q08722	4
P13611	93
Q86VB7	16
P02787	2
P57087	6
P01833	403
O43451	4
Q92896	5
Q6NSJ0	1
P20160	52
P34059	5
Q13449	9
P02786	28
O60568	2
Q99538	23
O15389	2
O60449	13
Q96JP9	1
P02788	76
O14498	9
P78324	5
P30479	14
P11717	9
Q5KU26	18
Q6V0I7	1
O60565	2
Q8NBN3	5
P08246	4
Q6ZMJ2	11
P21589	2
P08648	121
P02679	2
P09486	1
Q92542	7
Q6P4Q7	1
Q92545	1
Q6UXD5	2
Q06033	21
O75629	46
Q9UIQ6	1
P22894	14
Q8NCC3	1
Q02413	1
P30825	10
P35475	2
P80188	7
Q92626	50
