Uniprot_AC	nb_obs
Q8N6G6	3383
Q8TD19	42
Q13228	2551
Q15848	11790
P61026	731
O60476	130
P11217	941
P11216	1171
P61803	4
Q9UL71	24380
Q15366	173
Q8N142	41
Q14005	9
Q14008	117
A0N5T0	3547
Q8WY24	638723
Q8N149	3042
P40939	283
Q8NCW5	271
P20827	145
P41159	787
Q8WUA8	149
Q5VY43	1388
P35579	52467
O43324	2
O14933	9
Q9UHK6	15
P31942	69
P04839	97
A6ND91	14
P31947	1990
P31946	4517
P31944	204
Q96DA0	109
P31949	456
P31948	411
Q8IZJ3	47
P61604	530
Q14114	60
Q08ET2	942
Q14914	90
Q9UJU6	774
P60953	1247
P50416	123
Q9UHY1	9
P06454	38
P61421	2
Q58EX2	304
Q8IUL8	886
P48047	270
O15533	86
Q16643	782
Q5FWF9	251639
P38606	284
Q8TD06	9
Q00973	5
Q16881	434
Q99447	4
P09936	51
P55773	12
Q7L7X3	7
Q13576	807
Q8WZA9	7
Q9BS26	572
P55774	60
Q8WZA1	491
Q8WZA0	20
Q9NS98	418
P49589	32
P40200	10
P50895	927
Q9HC56	182
P50897	22
Q9UN70	22
Q9NQZ7	9
P07900	3198
Q13586	389
Q9BUD6	128
Q07507	6
P16452	597
P01824	30796
P55103	493
Q15517	485
P30566	34
P80511	276
Q96ID5	4
Q92765	7
Q15042	2
Q99685	297
P10586	4538
Q10588	4449
P05019	5511
P56159	20
Q9Y281	2606
Q96J42	1505
Q99729	48
Q8WWQ8	59
Q9Y287	199
Q9Y286	97
O00264	284
P53618	78
P08865	75
Q9Y2E5	683
Q6P3W7	2
P09651	594
P54725	205
Q9BWM7	22
Q06124	44
P60842	223
P55285	141
Q96EM0	6
P13762	45
Q8NC51	60
P02585	15
Q07654	185
P13010	35
O00499	138
Q9NRX4	55
Q9Y2W1	9
P27918	63208
Q8TDZ2	13
S6C4R7	231683
P05120	23
P09486	3986
O00468	1065
P60174	6660
O00232	14
O95183	3
O00461	116
O60610	813
O00462	829
P01721	19872
Q9BT56	2
Q9BRR6	9
Q53G59	628
P45880	287
Q15046	3
P57737	7
Q9Y4D7	2920
P28482	49
Q9P232	2675
Q9Y3I1	45
Q9Y3I0	14
P08603	547394
P28332	63
P37108	43
Q9UIB8	1420
P62829	17
P08779	34434
P62820	1034
Q6GTS8	270
P62826	154
P01589	14
O95989	19
P51858	54
O95980	1765
Q8TCJ2	5
P17661	185
P02743	234543
P02741	30249
P06731	892
P02747	16663
O43915	65
P02745	13259
Q93033	18
O95299	5
P02749	183524
P02748	374475
P01034	26090
P01036	204
P01037	256
P08514	15823
O95967	128
Q8TCD5	68
Q92616	26
Q8TCD0	750975
Q92614	31
Q92619	222
Q9Y4E8	68
P08519	54619
Q96QS1	9
P18054	524
O60701	14
Q9UH65	5
P15531	1111
Q9H1U4	1104
P08294	8596
Q9UDR5	8
O75563	252
P36915	2
Q53RT3	16
Q14344	360
Q9H7Y0	52
A0A087WWA5	1839
Q96AG4	302
P42785	1284
Q9NRV9	25
Q86T13	305
P06331	28625
O75964	59
P62136	513
P00451	737
P00450	1943115
P68402	113
A8K2U0	1931
P42765	248
Q9UHD9	25
Q9UHD8	37
P22087	40
P98066	6
Q9UHD1	14
P01019	359687
Q9NPH3	6750
Q9NPH0	16
Q92506	13
Q8TC12	481
P22061	463
P61960	18
P08195	5272
P23378	88
Q9UI17	84
P04745	2286
Q9UI12	15
P50991	345
P24666	236
Q6UWR7	18
P43146	11
Q9H4D0	5
Q14651	2205
Q96HC4	246
Q8IWY4	32
O95433	11
B1N7B6	9408
O43681	13
Q13217	248
O43684	2701
Q8N6Q3	179
Q8WUM4	573
Q01581	54
Q9UBY9	10
P22792	195564
Q13219	16
O75340	156
P14618	11307
O75347	84
O75348	20
P11226	21072
P25685	5
P13727	3416
P63010	108
O15439	2
Q14019	1054
Q14012	65
Q14011	9
Q13449	4741
Q6UW63	5
P54826	3
P19237	5
Q15746	373
P40925	1923
P04271	14
P33151	14605
Q86X76	23
Q96DB5	3
O75116	468
Q9NY65	5890
O95502	48
O14920	2
Q13361	199
Q9ULZ3	108
Q9UHJ6	30
Q99538	127
P67812	391
Q99536	94
P63244	31
Q9BQE5	558
Q9UNZ2	120
O60234	119
Q96PK6	5
Q6MZM0	2230
Q0ZGT2	688
Q9NT99	216
Q13442	7
P68871	101325
P11717	6467
Q9Y2J2	37
Q14195	38
Q12765	23
Q8IUK5	429
Q8N1Q1	18
Q9ULH1	11
Q9Y5C1	1701
Q86U17	8094
Q8IWK6	41
P48052	155
Q9H6B4	26
Q9NS62	117
Q16658	381
P48059	3809
Q01459	7193
P16870	77
Q16891	57
P11150	241
P51153	305
P13489	1356
Q9BX67	66
Q9BX68	122
P22894	19
P22897	5444
Q13751	9
P25325	210
O14745	633
O14744	2
P01859	631997
P39023	25
Q96I24	4
P13807	5
P13804	449
O60684	5
Q9NZK5	2076
P16444	49
P01854	1309
P15259	1846
Q5TDH0	33
O00303	6
P50402	71
P55160	22
Q53GQ0	34
O60496	118
P30740	1822
O60494	65
P10599	937
P31150	2484
P31151	743
P31153	112
P48444	61
P30711	22
Q86UN3	1057
P20701	137
Q8N5K1	18
Q96PE7	6
P00338	6377
Q15233	29
P48681	3
P12429	570
P29218	62
O00186	36
O00187	14719
Q9ULF5	14
A2NXP9	39380
A2NXP8	13094
Q13683	116
P14927	41
O76054	32
Q07666	5
P14923	2772
Q12882	196
P62942	386
Q3T906	19
P29034	18
O60832	14
O95352	7
O00451	287
Q9BVK6	12
P07951	5855
Q9NTU7	443
P31025	720
O14594	57
P68036	343
O95197	99
P07451	1152
Q8NBX0	177
Q9P2B2	29
O14579	29
Q02252	5
Q9NVA2	386
Q9Y639	8
P48594	416
P48595	15
P04211	6392
Q12974	57
P29323	63
Q13976	13
P39059	1124
Q96JD0	62155
P29144	92
P02649	322269
Q8NBJ7	86
P25815	69
Q04695	16039
Q04446	447
P04196	159046
P02647	704295
Q9H756	18
A0A087WSX0	2002
Q7LDG7	215
Q9BXR6	21950
P01593	32629
P01591	32077
Q9NPF0	44
Q86UT6	14
Q8IUK8	110
Q32P28	6
Q969H8	160
Q9UKK9	69
Q9H1B5	114
O95998	569
Q9BZZ2	32
Q9H2G2	9
P17900	808
P53990	10
P53992	2
O95994	6
Q9P1F3	204
P08729	8795
Q9UQP3	805
P78371	672
Q14315	3546
Q9HBB8	3182
Q567P1	363308
P08727	9778
O15354	14
Q6UXB8	31715
Q13790	33333
Q9Y4D1	98
Q8IX05	4
Q9UKY7	31
Q96QR8	4
Q69YW2	3
Q99832	492
Q9GZN8	16
P23786	2
Q96QR1	241
Q16651	162
Q00013	344
Q86TD4	9
P43487	58
Q01546	10382
P15529	90
P78552	315
P49961	2
Q9NRW1	588
P35637	21
Q8N307	5
P32942	7655
P16871	27
P01111	278
Q6UVK1	1644
Q9BTE1	3
Q08397	27
P42574	47
O75976	168
P54577	58
O75752	53
Q5T750	14
P22105	30471
Q99941	1229
Q96FE7	363
Q15828	2049
Q96FE5	4
P54578	155
O43240	75
P08476	60
Q86VZ4	89
P08473	30
O43790	7081
P52758	273
P35527	205740
P61970	183
Q5VU97	25
P08185	223407
P61978	398
P10124	814
Q9UI26	2
P04179	3327
P04279	205
Q96HR9	8
Q05397	14
Q14246	4
Q14247	1489
Q5JSH3	217
P54753	10
Q8N4L2	15
O95428	2371
O94826	32
Q96HD1	837
P06858	98
Q13201	10411
Q13200	82
P07858	3294
Q8IW52	62
P12829	30
P43686	19
O75356	338
Q9BWV1	388
O75354	7
P63000	1036
O75351	13
P11234	397
Q6N041	221320
Q86YB7	55
P07988	2006
Q14061	80
Q8NBK3	41
P05543	244181
P00966	338
P28827	3215
Q7L1Q6	3
P05546	394837
P19086	412
Q9H8W4	4
P15085	959
Q96F46	7
Q16799	31
P10636	3
O14917	13
P67809	75
P26583	35
Q16401	725
P25786	1387
P25787	1876
P25788	576
P25789	597
O76003	33
P22891	9420
Q06033	42500
Q8N3T6	4123
Q03519	6
P14735	39
Q8N3T1	9
O75534	8
P00750	6
P01040	1337
Q16222	9
P61158	3122
O94779	33
Q8IZF2	1335
Q8TBC4	5
Q12797	114
Q12794	5
P19883	174
Q14103	59
P07327	615
A0A0A0MS15	22967
P62191	16
Q02153	4
P62195	26
O15511	710
P58062	12
P11413	900
Q5VUB5	25
P11142	5793
Q9NU53	5
Q9C0A0	25
Q86SX6	2
Q9NQX5	32
A0A0B4J1U7	7347
Q96EK6	5
O00429	900
Q03154	1330
P80188	10185
P13497	262
Q03403	55
P40261	5
Q06AH7	526014
P19957	131
O14773	670
O14775	5
Q9UQM7	8
P61088	314
P51452	113
Q13564	15
Q8WWA0	3804
Q8WWA1	280
P16278	168
Q13561	260
P62266	16
P62263	35
Q9UJW2	12
Q86V81	25
Q96IJ6	6
P62269	18
Q07092	94
P56134	77
O60486	30
Q9Y6W5	50
P46783	30
P31146	3504
Q9NZV1	33
Q8NE86	134
P78318	4
O00203	2
P10720	13324
P01903	114
Q9Y2G1	86
Q9H2M3	155
Q9H0U4	1210
Q9H2M9	3
P08887	865
Q15223	2694
Q16853	5649
Q86V88	10
P49720	895
Q9P2M7	1621
P49721	655
O00160	6
P01767	119005
P07195	11846
Q01844	2
A0A0M3KKW6	59925
O95897	187
Q9BTT0	4
O76061	537
P01732	49
P05109	9773
Q9Y394	16
Q5T5C0	6
Q96C90	9
Q08495	452
P30038	14
Q9Y2Q3	140
Q9Y2Q0	10
Q9BT78	25
O00339	92
P05106	13463
Q9Y2Q5	5
P37840	718
Q6ZVN8	12
Q9Y625	58
Q9Y624	1451
Q9Y623	2267
P08174	7182
P15311	3022
P06132	314
P07686	1802
P18859	65
Q00577	19
Q9UKW4	3
Q9P0K1	25
Q9HAB8	7
P18850	1203
P52907	1286
P62841	19
Q92187	81
Q96CW1	63
Q8WUT4	11
P78417	5135
Q8IY63	6
P02652	386771
P02655	235255
P02654	80940
O75822	4
P02656	268440
P15880	31
P09228	20
Q9BXS5	18
P25205	15
Q6ZW64	697888
A0A068LN03	11904
Q9Y509	37492
A0A068LN07	15867
P02746	36616
P05091	147
P52179	18
Q6WRI0	74
Q24JP5	189
P28799	2743
P55809	132
P17643	6
O00533	66056
P00505	527
Q9Y6Y9	16
Q6P5S3	274392
Q9Y240	13
P56817	3
Q53RD9	11
P00797	3
Q99829	27
O75503	69
Q6P089	504378
Q5VT52	29
P08069	16
Q9UKV8	1868
O60493	83
P0DN79	38
Q9GZM7	33
P27797	7975
Q9H3G5	79
P35606	158
Q9Y6K5	10
Q9UBN7	11
Q99466	114
P78527	271
A2NZ55	21161
P42566	23
P05362	32041
P62993	184
Q13724	3294
P62995	8
P24043	2854
Q8NBQ5	6
P0DJI9	57290
Q6UWP2	5
P06310	35972
P06312	66779
P39060	6523
P06315	235
Q9H741	34
A0A0B4J1Y9	137366
O00587	10
