Uniprot_AC	nb_obs
Q9UKM7	1
P02753	261
Q8N335	86
Q8N442	3
P26038	2181
P42785	56
Q9NRV9	76
P42892	11
P46063	20
P46060	12
P21695	606
G3V379	9
Q01484	50
P06331	71
O75964	98
Q8NCN5	50
P68400	50
P00450	1360
Q08380	581
P42765	1381
Q9BRX8	70
Q9UHD9	14
P42766	22
Q15833	50
P68371	3645
Q9UHD2	1
Q9UHD1	1
P01019	107
Q9NPH2	40
P25391	23
Q9NPH0	2
P01834	2542
P53611	4
Q7Z5G4	1
Q92506	69
P53618	97
O95807	3
Q5T1M5	12
P61964	14
Q86X76	64
P61966	15
Q96EY4	1
P61960	12
P08195	340
P61962	9
P23378	104
Q9UI15	31
P10114	27
Q9UI17	458
Q9UI10	4
Q9UI12	149
P24666	54
P17483	2
P17480	3
P50990	218
O14929	1
Q6UWR7	12
Q8TEX9	16
Q8TB03	1
O94811	3
K7EJH8	3318
Q14651	154
Q96HC4	328
O94819	25
Q14657	5
O95433	16
P35658	3
P07864	192
P49326	19
P49327	215
O43684	28
P49321	7
Q9NXW2	1
Q9UBY9	1
P22792	15
Q0JRZ9	11
Q71DI3	66
O75340	42
P14618	1773
O75347	41
O75348	64
Q05655	11
Q9H8H3	202
P25685	16
P63010	368
P25686	8
Q13153	9
P42167	49
Q14019	120
Q15773	1
Q14012	3
Q14011	40
Q99436	36
P36382	5
Q9UDR5	75
P20839	3
Q6UW68	53
Q15746	114
P40925	466
Q13362	2
Q9HA65	10
Q9HA64	13
P82909	27
Q96DB5	36
Q13363	43
Q9NY65	1776
Q9GZS3	46
Q9Y5J9	2
Q9GZM8	1
O14925	9
P22352	897
O15438	2
O15439	31
Q13361	6
Q9ULZ3	5
Q9NYK5	22
Q96FJ2	56
Q86YS6	100
Q99538	69
P67812	16
Q96PK6	26
Q13617	4
Q8N1G4	60
Q9BQE5	50
Q8NB25	3
Q9Y316	10
O60234	7
P41091	58
O60232	3
Q9UNZ5	1
Q99536	279
P09001	10
P11532	7
Q60I27	9
Q0ZGT2	1
Q96ME7	1
P40855	4
Q9UHE5	216
P11712	4
Q9NZ43	3
P80297	118
P68871	16568
P11717	50
P47813	15
O75044	32
Q8N1G2	2
Q9H0V9	13
P07951	692
Q12765	22
O95613	9
Q9NYY8	1
P16189	505
P19525	12
Q12768	85
Q9UHX1	15
Q9NS69	77
B0YJC4	17115
P02100	1693
Q16654	8
Q9NX14	26
Q16658	165
P48059	60
P16190	681
P18669	598
P16278	69
Q16891	638
Q16890	5
Q9UJU3	1
Q9H4M9	312
Q9HBH5	10
Q14004	9
Q9BPY8	4
Q5TEU4	4
O76070	9
Q96EL3	6
Q96EL2	3
Q9BX67	2
P55769	15
Q9BV86	1
O60231	1
Q9BV81	1
P22897	39
Q9P016	3
Q63HN8	97
Q9HD34	4
Q15526	10
Q15527	1
Q14839	6
Q9HD33	9
P80188	31
Q9NQY0	1
O60941	3
P30488	690
O14745	810
O14744	33
P01859	2603
Q9NWU5	18
Q13596	42
Q13595	8
Q96I24	38
Q9BUK6	1
P13807	7
P13804	915
O60684	10
P16444	713
P22413	40
P15259	222
P16671	31
P50402	166
Q9H5N1	3
Q96T37	1
O60330	1
P08319	97
Q15042	1
P07954	625
Q13641	1
O60493	67
O60763	90
Q9UBN7	42
O60494	1604
P10599	141
O60499	1
P31150	308
P31151	7
P31153	73
O00308	1
Q9Y2J8	5
Q8NFQ8	4
P48444	66
O95372	25
P30711	54
Q86V48	9
P26447	21
Q8WWP7	24
O00217	67
Q96BN8	3
Q9NQG5	27
Q7Z3Y8	1270
Q9Y2D4	7
Q15233	133
Q9Y2D0	3
Q02985	15
P55884	55
P29218	27
P80294	31
Q96IY4	7
O00187	1
P30461	628
Q7Z3Y7	1060
Q9NV35	1
Q5UCC4	1
Q86YB7	89
P18124	133
Q96C01	3
Q9H3P7	22
Q9P2P6	3
Q9NQ48	17
P13716	166
Q9UBU8	1
Q01831	1
O75947	455
Q12888	5
P14927	83
P14920	35
O76054	2
Q07666	36
P14923	126
Q12882	11
P62942	20
Q15181	143
Q9NRY6	4
Q9NRY5	7
Q9NRY4	2
O60830	4
O60831	6
O60832	8
O95352	5
Q5JTZ9	11
Q13107	1
Q00169	58
P18465	753
P18464	767
Q9UQ35	4
P80303	9
Q9Y2V2	23
P18463	815
P02489	63
O75817	1
P16885	82
P07451	19
Q70UQ0	1
O15054	82
Q9UL46	273
Q9UL45	2
O14579	89
Q02252	2075
Q8TBQ9	4
Q9NVA1	7
Q9Y639	6
Q96S55	1
Q9NXU5	1
Q86XN8	1
Q5SVS4	2
Q9P0J0	29
Q9P0J1	23
Q12972	2
Q969Z0	15
Q969Z3	119
Q13509	1825
P39059	50
P29144	59
P62834	862
Q8NBJ7	65
Q9UDY2	20
Q8NBJ5	7
Q04446	120
P04196	113
O75400	2
P02647	1141
Q9UIC8	3
P01596	15
Q9BXR6	32
Q56VL3	61
Q9BXR0	1
P01591	42
Q5TGZ0	7
E7ES33	276
P09237	16
P09234	5
Q9H8Y8	7
Q86UT6	15
Q12769	14
P04350	2918
Q969H8	35
Q9UKK9	61
Q9BZZ5	22
P01023	1653
P53999	29
Q08554	6
Q9UKK3	28
P17900	98
P53990	21
P53992	37
P61020	146
Q9P1F3	25
O43169	178
P08729	588
F5H5D3	3298
Q9BSH5	108
P78371	342
P02008	308
P08727	1010
Q9Y6F6	9
O15357	2
P49840	4
Q8TCE6	6
Q9UKY7	6
Q96QR8	27
Q9GZN7	3
Q99832	210
P98160	9395
Q9Y4D8	5
P52655	1
Q6NUS8	3
P19388	11
Q8TAQ2	8
P78559	6
O60716	73
P43487	12
Q01546	375
P15529	5
P60059	2
Q6ZVK8	1
Q9NRW7	12
Q9UNH7	44
Q6P1L8	4
P35637	28
Q9NTG7	13
P01112	152
P01111	151
P06326	20
Q9BSE5	475
Q92973	42
Q9BTE1	8
Q9BTE3	1
O75970	16
P42574	2
O75976	9
P54577	17
P22090	44
P68366	2713
Q13113	28
Q99943	5
O43237	41
Q9Y6C9	432
Q9BSF4	4
Q5RI15	10
P54578	56
P53370	24
P14649	108
Q92572	7
P60604	1
P08473	2979
Q9UEU0	13
Q92575	3
P52758	251
P35527	18033
P61970	29
O15327	1
Q96JJ7	2
P42684	1
Q13428	2
P08185	19
Q93077	1133
P08183	119
P51397	1
P52298	2
P04179	908
P04279	9
Q96I36	2
Q16719	20
Q05397	13
Q8TEY5	1
Q14249	1
Q14247	250
Q14244	1
C9JLW8	2
Q96CV9	11
Q14240	154
Q9ULQ1	1
Q8IWX8	2
Q9NR28	88
Q96HD9	74
O94826	54
P26232	32
Q8WU90	2
O95425	6
Q8TD30	5
Q13200	100
Q6P1J9	2
P07858	288
O75191	25
O75190	9
Q96JX3	1
Q5MIZ7	1
E7ETN3	182
Q13601	1
Q95604	473
P11233	74
O75356	44
O75352	39
O75351	36
P11234	67
Q9UQ90	18
Q8N163	36
Q8IVH4	15
Q96MW1	1
O94952	3
Q86X83	23
Q14061	11
P51801	6
P05106	149
P15927	14
P32321	13
P82930	10
P82932	8
P82933	10
Q13085	9
Q15751	5
P00966	1586
Q695T7	59
P53634	202
Q9NS86	18
Q9BQD3	2
P12821	178
Q16795	288
O14910	32
Q7Z3B1	1
Q16798	17
Q562R1	4002
P62280	58
Q13683	1
P67809	31
Q9H444	22
Q16401	40
Q9NYJ1	1
Q9UHI5	16
P25786	105
P25787	124
P25788	94
P25789	88
Q99541	8
O43765	11
Q8IXT5	6
Q9BX68	131
Q14667	2
O60220	8
Q06033	30
Q9UNU6	2
Q03519	1
P14735	30
P61626	141
Q9UBI9	2
Q10570	8
P02649	503
Q9UMX3	1
P00750	1
Q969Q0	8
P01040	1
P61158	371
Q15063	313
P00751	174
Q9Y485	4
Q5T447	11
Q9H832	2
Q8IZF2	18
Q8TBC4	7
P21953	48
Q12797	33
O00178	15
Q12792	39
Q14103	253
O94776	10
P07327	297
Q9HCE6	4
P67936	892
P09917	1
O00423	25
P09914	16
Q9NX20	5
P62191	47
Q02153	6
O00422	10
Q9NX24	4
P62195	67
O15511	93
Q2M2I8	4
P11413	68
Q96B49	1
Q9BUT1	356
Q9NWT6	1
P63220	26
P11142	2157
Q9UPY8	6
Q96B45	1
Q86SX6	24
P13498	3
Q16134	124
P50053	306
Q96EK6	6
Q96KR1	2
Q96K19	3
Q92743	15
Q15388	3
Q03154	1452
Q0VGL1	13
P50502	109
P80404	1066
Q96GK7	51
Q9NZH0	2
P10632	2
Q8NI60	19
Q2M3D2	6
P30490	729
P40261	26
P30495	822
Q14916	1
O14773	439
Q53H12	23
O14776	13
P61088	58
O95777	39
P51452	70
Q13564	18
P86397	2
Q8WZ73	1
P61081	23
Q9BUJ2	10
P62266	26
P06312	44
Q9UJW0	15
P62263	52
Q9UJW2	193
Q9BWJ5	7
P50479	3
Q8NE62	166
Q7Z3J2	54
O95049	1
Q9UNX4	2
O14957	2
P31639	85
Q9Y276	21
H0YA47	10
O60488	50
Q5JRX3	56
P31146	55
Q7L311	2
Q9NUN5	3
P84101	1
Q96IX5	69
P09211	943
P01909	65
Q3SXM5	5
O00203	57
Q14739	3
P57740	2
Q9BR76	55
P54098	2
Q9H2M3	354
Q658Y4	2
Q9Y2G5	2
Q6UX06	1
O75165	51
Q9H2M9	28
Q9H0U3	11
O00193	3
Q08945	5
Q9ULE0	4
O14662	1
Q9BVK6	53
Q5JVM0	32
G3V325	72
Q96C36	4
Q8IXQ3	1
Q9H0A8	19
P07195	2577
Q01844	11
Q16854	3
P09132	6
Q9H9E3	1
Q9BTT0	16
Q9BTT6	10
O76062	6
B7ZAQ6	5
Q96AQ8	5
P05109	97
O00337	5
Q9Y394	54
O00330	29
Q08495	7
P30038	1670
Q9Y2Q3	313
O60825	32
Q9BT78	52
O00339	22
O00338	54
Q96AQ6	6
O95363	4
P37840	29
P23786	162
Q9Y625	2
Q9Y624	47
Q9Y623	32
P15374	23
O95168	45
O95169	33
Q8N8V4	7
P06132	13
P23396	186
Q9BV79	22
O95163	15
P16662	472
P26583	36
P13637	1526
P15313	221
Q96EY8	27
Q9C040	5
Q00577	85
O95716	111
Q9BRP8	9
Q9NXV6	10
Q96EY7	26
Q53FT3	2
Q96EY1	14
Q9P0K7	110
P52907	350
Q9UID3	4
Q9P253	29
P00492	67
Q6IQ23	3
P62847	34
Q01628	51
P49406	16
P61165	1
P78417	214
P04181	111
Q8WXE0	12
P02655	15
P02654	22
Q8IY67	4
P02656	28
P15880	85
Q9Y508	1
Q9BXS5	59
Q13287	1
Q86UU1	10
Q7Z7G0	1
P01266	103
P49916	1
P46940	517
Q9H1E3	18
Q2M389	59
Q96S37	33
Q15036	11
P55809	195
Q99747	19
Q9Y3E1	33
P53985	5
Q15031	30
P29536	1
Q9Y3E0	16
O15162	10
O43681	46
P11137	2
Q53SF7	1
Q99829	27
Q99828	3
Q13231	1
O75506	4
P27487	600
Q9UKV8	10
Q8IX12	6
O75508	1
Q9GZM7	1171
Q9UKV3	11
Q8IYI6	9
Q9H3G5	52
O00165	2
P35606	112
P46199	13
Q9Y6K5	12
Q5JS54	1
Q9Y6K9	1
Q8TCS8	7
P78527	404
A2RRP1	15
Q96I51	1
P42566	7
Q9Y5Z4	35
P62993	59
O76082	4
P62995	20
Q9Y2L9	1
P24043	53
Q8NFU3	12
Q6P1M3	30
P0DJI8	13
P06310	59
P06311	6
Q9BT73	3
P39060	2276
Q9NPY3	13
Q96AG4	28
P11908	58
Q86U28	9
Q10713	33
O43809	80
Q13162	117
Q15811	6
Q8N6L1	1
Q15813	5
P01303	1
O43759	4
Q15819	34
P22087	30
Q9NPJ3	49
Q99959	1
Q95IE3	209
Q92569	2
Q9UI36	3
P32004	11
P08575	1
Q7KZN9	8
Q9UI30	5
P53367	24
P53365	2
P05496	3
Q99615	2
P52566	119
Q7L5D6	6
P52564	1
Q14498	9
Q3ZCW2	6
Q6UWP2	12
P35219	1
Q53FZ2	79
P57088	28
P61981	555
Q14314	1
F5H0B0	43
Q14258	27
O75694	8
O75695	7
Q14254	121
Q14257	74
Q9UIV1	3
Q9BS40	18
Q9UGT4	33
Q6P4F2	1
Q02388	39
Q6JBY9	6
Q8N4C8	3
P27338	400
Q8N4C6	4
Q8WU79	6
Q8IU81	1
O94832	119
Q96HE7	32
Q7LG56	4
Q9Y680	1
Q9BRQ6	3
P51148	292
Q8N6S5	2
P08311	12
Q8IW45	52
B1APQ0	15
Q02543	33
Q6IBS0	61
P46439	54
P12814	7088
P48449	16
P49184	2
S4R435	68
Q9BVG4	14
O75323	78
Q8WUP2	18
Q14789	49
Q2TB90	56
O15305	18
O43598	100
Q8N5K1	20
Q8IVI9	3
P07996	120
Q6ZMZ3	1
P07998	13
Q9UPY3	1
O43592	9
Q8IVS8	3
O14907	9
O95563	30
P40123	10
P21810	1323
Q9NUQ9	31
P41180	2
Q8NDH3	18
Q9NUQ6	8
Q9NUQ7	4
Q9NUQ2	6
O14908	19
Q8N2S1	1
Q9GZQ3	12
